timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
1126680818,40023207,32.3873805,-117.07638700000001,28.203362,86.3569,-52.90144,-0.00497199,-0.019541295,0.0,-0.081213824,4.063889,0.13118418,-0.0005504765,-0.07570497,0.020968163,0.11818779,-6.8080635,7.001606,5.121086,1.5507067,16.215641,50.320465,-0.13118418,0.3251008,0.23916025,0.16150676,0.10297263,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1126784823,40023207,32.3873805,-117.07638700000001,28.196589,86.764305,-52.913544,-0.00497199,-0.019541295,0.0,-0.05981489,3.8675177,0.11873847,-0.022103436,-0.07570497,0.020968163,0.11818779,2.912257,-5.994703,-2.147886,1.5504497,16.215641,50.33257,-0.11873847,0.3148011,0.237545,0.15727802,0.10228263,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1126885627,40023207,32.3873805,-117.07638700000001,28.18932,87.14177,-52.919487,-0.00497199,-0.019541295,0.0,-0.04743221,3.7112913,0.16185997,0.017082645,-0.07570497,0.020968163,0.11818779,6.265851,-4.4223,-3.3389087,1.5505862,16.215641,50.338512,-0.16185997,0.3273839,0.23895659,0.16207522,0.103000194,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1126989590,40023207,32.3873805,-117.07638700000001,28.180994,87.520294,-52.91699,-0.00497199,-0.019541295,0.0,-0.05884803,3.56848,0.19220756,0.048633818,-0.07570497,0.020968163,0.11818779,-2.850168,1.5694768,1.6589926,1.5521806,16.215641,50.336014,-0.19220756,0.31665853,0.2387881,0.15757756,0.102720484,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1127085592,40023207,32.3873805,-117.07638700000001,28.174364,87.85623,-52.9054,-0.00497199,-0.019541295,0.0,-0.043858193,3.416907,0.20737949,0.07108031,-0.07570497,0.020968163,0.11818779,0.6768742,-3.3642454,-1.5246173,1.5533767,16.215641,50.324425,-0.20737949,0.32829228,0.23950166,0.16203089,0.10322211,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1127190403,40023207,32.3873805,-117.07638700000001,28.170143,88.20932,-52.887383,-0.00497199,-0.019541295,0.0,-0.034628946,3.2642906,0.22816908,0.1019173,-0.07570497,0.020968163,0.11818779,-0.67202467,-2.4910607,-1.3363352,1.554896,16.215641,50.306408,-0.22816908,0.31766146,0.23951043,0.15747744,0.102934405,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1127294410,40023207,32.3873805,-117.07638700000001,28.1668,88.544426,-52.86536,-0.00497199,-0.019541295,0.0,-0.032911584,3.1172085,0.22833592,0.11396617,-0.07570497,0.020968163,0.11818779,-1.0854781,-4.9650884,-2.7842808,1.5575966,16.215641,50.284386,-0.22833592,0.33028483,0.23913737,0.1624462,0.10319188,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1127390428,40023207,32.3873805,-117.07638700000001,28.163374,88.83983,-52.838844,-0.00497199,-0.019541295,0.0,-0.024542393,2.9956768,0.23384134,0.13513762,-0.07570497,0.020968163,0.11818779,-1.0649098,-0.7301235,1.8403584,1.5622039,16.215641,50.25787,-0.23384134,0.31855592,0.23863007,0.1575757,0.10275012,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1127495191,40023207,32.3873805,-117.07638700000001,28.16017,89.14795,-52.80134,-0.00497199,-0.019541295,0.0,-0.010341159,2.8652542,0.22006539,0.14536814,-0.07570497,0.020968163,0.11818779,1.9480987,0.21471345,1.2445961,1.5667328,16.215641,50.220364,-0.22006539,0.3310149,0.23831974,0.16227284,0.1030398,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1127599183,40023207,32.3873805,-117.07638700000001,28.154509,89.43823,-52.75521,-0.00497199,-0.019541295,0.0,-0.015782453,2.7293825,0.20981012,0.16612598,-0.07570497,0.020968163,0.11818779,-0.7835976,0.85392094,1.5642438,1.5709126,16.215641,50.174236,-0.20981012,0.32028028,0.23842695,0.15792516,0.1028042,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1127695190,40023207,32.3873805,-117.07638700000001,28.15004,89.692764,-52.708145,-0.00497199,-0.019541295,0.0,-0.0030854282,2.5949764,0.17214338,0.15988897,-0.07570497,0.020968163,0.11818779,-0.013832069,-0.18856005,-0.049023703,1.5753642,16.215641,50.12717,-0.17214338,0.33193004,0.23759551,0.16237983,0.10293224,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1127800016,40023207,32.3873805,-117.07638700000001,28.14434,89.95726,-52.652733,-0.00497199,-0.019541295,0.0,-0.008118934,2.4724624,0.14617872,0.17151423,-0.07570497,0.020968163,0.11818779,2.3971133,-4.482699,-4.7972665,1.5800806,16.215641,50.07176,-0.14617872,0.32099992,0.23771608,0.15810688,0.10269757,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1127903992,40023207,32.3873805,-117.07638700000001,28.1397,90.20757,-52.592304,-0.00497199,-0.019541295,0.0,-0.0017650779,2.3647625,0.10819228,0.17493375,-0.07570497,0.020968163,0.11818779,1.163994,2.152207,0.98259264,1.5833366,16.215641,50.01133,-0.10819228,0.33357614,0.23911393,0.16308485,0.10342039,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1128000007,40023207,32.3873805,-117.07638700000001,28.13554,90.42637,-52.534172,-0.00497199,-0.019541295,0.0,0.0037960964,2.2508385,0.057708558,0.16551262,-0.07570497,0.020968163,0.11818779,0.12951599,-0.3925484,1.9727315,1.585184,16.215641,49.953197,-0.057708558,0.32148284,0.23863177,0.15835503,0.102986425,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1128104005,40023207,32.3873805,-117.07638700000001,28.131447,90.65307,-52.469353,-0.00497199,-0.019541295,0.0,-0.002330894,2.1479356,-0.0016917355,0.15197293,-0.07570497,0.020968163,0.11818779,0.9167428,-4.2713494,-4.4057293,1.5859387,16.215641,49.88838,0.0016917355,0.33408004,0.2383486,0.16336147,0.1032847,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1128204810,40023207,32.3873805,-117.07638700000001,28.126377,90.86315,-52.407246,-0.00497199,-0.019541295,0.0,0.0020209544,2.0672057,-0.047777537,0.14890267,-0.07570497,0.020968163,0.11818779,0.5005668,0.0016019534,0.1528773,1.5861875,16.215641,49.82627,0.047777537,0.32282457,0.23678905,0.15910548,0.10262182,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1128308801,40023207,32.3873805,-117.07638700000001,28.123209,91.071266,-52.35391,-0.00497199,-0.019541295,0.0,0.019207107,1.9687153,-0.14299315,0.09045735,-0.07570497,0.020968163,0.11818779,1.5948402,-4.414885,-4.4057612,1.586842,16.215641,49.772934,0.14299315,0.33510703,0.23798543,0.16405392,0.10333646,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1128404817,40023207,32.3873805,-117.07638700000001,28.11685,91.25497,-52.308823,-0.00497199,-0.019541295,0.0,0.0026370017,1.9062886,-0.16979575,0.09518442,-0.07570497,0.020968163,0.11818779,1.20824,0.8959394,-0.5892551,1.5874814,16.215641,49.727848,0.16979575,0.32274994,0.23751508,0.15930976,0.10291806,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1128509627,40023207,32.3873805,-117.07638700000001,28.11109,91.44788,-52.267048,-0.00497199,-0.019541295,0.0,0.010902131,1.8185819,-0.21838327,0.07574168,-0.07570497,0.020968163,0.11818779,2.5287762,-2.3850503,-2.0504525,1.5880212,16.215641,49.686073,0.21838327,0.3354279,0.23731142,0.16444825,0.10323781,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1128613634,40023207,32.3873805,-117.07638700000001,28.104708,91.633514,-52.23257,-0.00497199,-0.019541295,0.0,0.011443882,1.7465477,-0.28434604,0.03314341,-0.07570497,0.020968163,0.11818779,-1.895233,-1.7420084,-0.5922534,1.5883411,16.215641,49.651596,0.28434604,0.32408252,0.23755756,0.16014516,0.10302292,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1128709581,40023207,32.3873805,-117.07638700000001,28.100876,91.79892,-52.20994,-0.00497199,-0.019541295,0.0,0.025674649,1.6926936,-0.3251566,0.007244395,-0.07570497,0.020968163,0.11818779,2.2190237,-1.5017235,-0.9631496,1.5886127,16.215641,49.628967,0.3251566,0.31219822,0.23705904,0.15537174,0.10257373,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1128814413,40023207,32.3873805,-117.07638700000001,28.09517,91.97376,-52.19103,-0.00497199,-0.019541295,0.0,0.011040197,1.6480151,-0.33138567,0.013154155,-0.07570497,0.020968163,0.11818779,-4.1449895,-0.15042463,1.2909001,1.5883794,16.215641,49.610054,0.33138567,0.32435375,0.23851147,0.1604295,0.1033149,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1128918413,40023207,32.3873805,-117.07638700000001,28.0913,92.142525,-52.179317,-0.00497199,-0.019541295,0.0,0.020523,1.6018424,-0.37028685,-0.019092485,-0.07570497,0.020968163,0.11818779,-0.17694534,-2.8784356,-3.6556027,1.5875114,16.215641,49.598343,0.37028685,0.3132559,0.23700273,0.15587859,0.10261862,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1129014429,40023207,32.3873805,-117.07638700000001,28.084574,92.29514,-52.17406,-0.00497199,-0.019541295,0.0,0.01058666,1.5637181,-0.38145253,-0.02877035,-0.07570497,0.020968163,0.11818779,-0.8964012,-3.2760065,-4.9258795,1.5868527,16.215641,49.593086,0.38145253,0.32449633,0.23783341,0.1603085,0.10317081,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1129119208,40023207,32.3873805,-117.07638700000001,28.078337,92.4566,-52.172646,-0.00497199,-0.019541295,0.0,-0.0013795875,1.5124049,-0.36839247,-0.017453732,-0.07570497,0.020968163,0.11818779,-0.8860819,-1.0599092,-0.20356274,1.5862249,16.215641,49.59167,0.36839247,0.31318986,0.23633169,0.15578763,0.102494,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1129223203,40023207,32.3873805,-117.07638700000001,28.070744,92.614525,-52.16994,-0.00497199,-0.019541295,0.0,0.0014131113,1.4691181,-0.36765793,-0.017386232,-0.07570497,0.020968163,0.11818779,-0.0807038,-1.3739456,0.65112334,1.5846382,16.215641,49.588966,0.36765793,0.3253687,0.23617789,0.16042522,0.10282678,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1129319202,40023207,32.3873805,-117.07638700000001,28.066381,92.75604,-52.165657,-0.00497199,-0.019541295,0.0,0.017409122,1.4402488,-0.3715252,-0.020417307,-0.07570497,0.020968163,0.11818779,0.5932486,0.854975,0.94232047,1.582696,16.215641,49.584682,0.3715252,0.3372544,0.23713227,0.16487384,0.10338833,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1129419985,40023207,32.3873805,-117.07638700000001,28.062939,92.90037,-52.162685,-0.00497199,-0.019541295,0.0,0.014082624,1.4152273,-0.34084994,0.008280178,-0.07570497,0.020968163,0.11818779,-1.8938308,0.9345966,2.3912501,1.5803813,16.215641,49.58171,0.34084994,0.32511786,0.23572367,0.1599623,0.10275068,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1129523993,40023207,32.3873805,-117.07638700000001,28.061333,93.045975,-52.16173,-0.00497199,-0.019541295,0.0,0.026961716,1.3767267,-0.35096887,-0.0054348805,-0.07570497,0.020968163,0.11818779,-1.847008,-1.9349871,-1.2765033,1.577762,16.215641,49.580757,0.35096887,0.31397852,0.23596196,0.15544856,0.102522284,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1129628025,40023207,32.3873805,-117.07638700000001,28.059412,93.18844,-52.166405,-0.00497199,-0.019541295,0.0,0.034192827,1.3383709,-0.3347476,0.0021918067,-0.07570497,0.020968163,0.11818779,0.06365069,0.8356124,1.0113802,1.5745783,16.215641,49.58543,0.3347476,0.32575932,0.23721522,0.15988134,0.10324218,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1129724840,40023207,32.3873805,-117.07638700000001,28.059887,93.31731,-52.17048,-0.00497199,-0.019541295,0.0,0.04863082,1.2898313,-0.35241413,-0.021726988,-0.07570497,0.020968163,0.11818779,1.5942271,-0.83808285,0.43537444,1.5715779,16.215641,49.589504,0.35241413,0.31371212,0.23677371,0.15499546,0.10279869,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1129828793,40023207,32.3873805,-117.07638700000001,28.06275,93.456085,-52.17571,-0.00497199,-0.019541295,0.0,0.045976218,1.2558815,-0.3602794,-0.03671089,-0.07570497,0.020968163,0.11818779,0.36689255,-1.952874,1.0933322,1.5701584,16.215641,49.594734,0.3602794,0.32584122,0.23661269,0.15959999,0.103116296,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1129932853,40023207,32.3873805,-117.07638700000001,28.066093,93.58961,-52.183243,-0.00497199,-0.019541295,0.0,0.04502442,1.2136151,-0.368948,-0.052128054,-0.07570497,0.020968163,0.11818779,-1.2018651,-2.4438422,-1.8751812,1.5696956,16.215641,49.60227,0.368948,0.31471077,0.2368648,0.1550667,0.10286632,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1130028799,40023207,32.3873805,-117.07638700000001,28.068241,93.71065,-52.19421,-0.00497199,-0.019541295,0.0,0.051392667,1.1906451,-0.37337494,-0.065824226,-0.07570497,0.020968163,0.11818779,-0.32606882,0.24648008,-1.0831406,1.5690827,16.215641,49.613235,0.37337494,0.32591718,0.23775303,0.15950266,0.103423804,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1130133667,40023207,32.3873805,-117.07638700000001,28.07144,93.83788,-52.212215,-0.00497199,-0.019541295,0.0,0.049843628,1.1555434,-0.34968844,-0.05697785,-0.07570497,0.020968163,0.11818779,0.5426832,1.2197087,-0.5788957,1.5682179,16.215641,49.63124,0.34968844,0.31484032,0.23789804,0.15500802,0.10314565,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1130237594,40023207,32.3873805,-117.07638700000001,28.075447,93.95994,-52.23797,-0.00497199,-0.019541295,0.0,0.056284543,1.1106995,-0.35820124,-0.08711619,-0.07570497,0.020968163,0.11818779,0.9282972,-1.975209,-0.54984516,1.5664182,16.215641,49.656994,0.35820124,0.3270836,0.23772797,0.15971062,0.10343777,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1130333643,40023207,32.3873805,-117.07638700000001,28.080389,94.068794,-52.26831,-0.00497199,-0.019541295,0.0,0.052023873,1.0895336,-0.3367076,-0.09011743,-0.07570497,0.020968163,0.11818779,-0.6243438,2.9963765,2.144099,1.5646675,16.215641,49.687336,0.3367076,0.31496176,0.23722273,0.15480798,0.102964625,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1130438407,40023207,32.3873805,-117.07638700000001,28.08773,94.185356,-52.303654,-0.00497199,-0.019541295,0.0,0.053374756,1.0489355,-0.2999299,-0.082062975,-0.07570497,0.020968163,0.11818779,0.41881403,4.7569795,3.3317263,1.5641859,16.215641,49.72268,0.2999299,0.327094,0.23870313,0.15938537,0.10369266,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1130542423,40023207,32.3873805,-117.07638700000001,28.095093,94.29719,-52.340527,-0.00497199,-0.019541295,0.0,0.05682895,1.018989,-0.28893414,-0.09962138,-0.07570497,0.020968163,0.11818779,-0.69198996,4.632954,3.8120403,1.5638859,16.215641,49.759552,0.28893414,0.31591985,0.23722066,0.15474129,0.10298983,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1130638410,40023207,32.3873805,-117.07638700000001,28.100998,94.39969,-52.374855,-0.00497199,-0.019541295,0.0,0.057115816,0.973095,-0.26281974,-0.09932602,-0.07570497,0.020968163,0.11818779,-0.348237,-2.7332573,-1.6422266,1.5638239,16.215641,49.79388,0.26281974,0.32711193,0.23807745,0.15897201,0.1035322,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1130743222,40023207,32.3873805,-117.07638700000001,28.108786,94.50803,-52.413258,-0.00497199,-0.019541295,0.0,0.06410209,0.9465154,-0.23803307,-0.103088506,-0.07570497,0.020968163,0.11818779,0.31319538,0.611207,2.1637032,1.5629108,16.215641,49.832283,0.23803307,0.31583568,0.23657803,0.1543494,0.10284355,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1130847199,40023207,32.3873805,-117.07638700000001,28.1196,94.61625,-52.452324,-0.00497199,-0.019541295,0.0,0.059013408,0.91234374,-0.2014655,-0.09542985,-0.07570497,0.020968163,0.11818779,-0.46031156,-1.1178107,0.7633781,1.5613521,16.215641,49.87135,0.2014655,0.3279501,0.23809567,0.15890591,0.103584945,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1130943212,40023207,32.3873805,-117.07638700000001,28.129782,94.71019,-52.48696,-0.00497199,-0.019541295,0.0,0.060177047,0.8858956,-0.18126972,-0.10043492,-0.07570497,0.020968163,0.11818779,-0.102264084,0.6963548,-0.69488215,1.5600283,16.215641,49.905987,0.18126972,0.31586578,0.2360655,0.15401177,0.10273116,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1131048035,40023207,32.3873805,-117.07638700000001,28.14333,94.80578,-52.525105,-0.00497199,-0.019541295,0.0,0.060404968,0.84938747,-0.14223333,-0.08955928,-0.07570497,0.020968163,0.11818779,2.5153322,0.545787,1.228297,1.5584984,16.215641,49.94413,0.14223333,0.32794967,0.23761971,0.15852179,0.10348955,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1131151998,40023207,32.3873805,-117.07638700000001,28.15655,94.8966,-52.55911,-0.00497199,-0.019541295,0.0,0.052296504,0.8187005,-0.10313122,-0.074577376,-0.07570497,0.020968163,0.11818779,-2.0854402,1.1206813,0.7615864,1.5567659,16.215641,49.978134,0.10313122,0.31668967,0.2361936,0.15388119,0.1028301,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1131248020,40023207,32.3873805,-117.07638700000001,28.169298,94.97774,-52.588154,-0.00497199,-0.019541295,0.0,0.051395133,0.78097117,-0.06797353,-0.06027781,-0.07570497,0.020968163,0.11818779,-0.17697276,-0.1542889,0.4338951,1.5561974,16.215641,50.00718,0.06797353,0.32792604,0.23717432,0.15811887,0.10340123,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1131348818,40023207,32.3873805,-117.07638700000001,28.180984,95.06226,-52.618504,-0.00497199,-0.019541295,0.0,0.042672135,0.75670207,-0.032715242,-0.047717355,-0.07570497,0.020968163,0.11818779,0.4071014,-1.3384881,-0.46537358,1.556797,16.215641,50.03753,0.032715242,0.31708315,0.23741488,0.15371199,0.10317049,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1131452820,40023207,32.3873805,-117.07638700000001,28.191195,95.14843,-52.642097,-0.00497199,-0.019541295,0.0,0.04134682,0.7351921,0.0044817487,-0.027534937,-0.07570497,0.020968163,0.11818779,-0.4405316,1.2008848,3.2143545,1.5582594,16.215641,50.061123,-0.0044817487,0.3291698,0.23894031,0.158205,0.10391019,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1131556842,40023207,32.3873805,-117.07638700000001,28.199944,95.22899,-52.66249,-0.00497199,-0.019541295,0.0,0.029372595,0.6982882,0.02083499,-0.026440395,-0.07570497,0.020968163,0.11818779,0.587786,-1.6843767,-2.3050196,1.5602665,16.215641,50.081516,-0.02083499,0.3176447,0.23715457,0.15351468,0.103182286,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1131653663,40023207,32.3873805,-117.07638700000001,28.206852,95.29877,-52.67839,-0.00497199,-0.019541295,0.0,0.024714412,0.67709726,0.04082752,-0.018405441,-0.07570497,0.020968163,0.11818779,0.31759372,0.6616813,-0.019080088,1.5633246,16.215641,50.097416,-0.04082752,0.32877794,0.23803598,0.15768866,0.103730045,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1131757626,40023207,32.3873805,-117.07638700000001,28.21204,95.37108,-52.68981,-0.00497199,-0.019541295,0.0,0.012626488,0.6371583,0.054596886,-0.012289822,-0.07570497,0.020968163,0.11818779,-0.20982623,-1.5229228,1.2664905,1.5671248,16.215641,50.108837,-0.054596886,0.31751594,0.23654887,0.15326826,0.103037536,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1131861607,40023207,32.3873805,-117.07638700000001,28.21524,95.44211,-52.6977,-0.00497199,-0.019541295,0.0,-0.006957008,0.6242228,0.08021731,0.007881621,-0.07570497,0.020968163,0.11818779,-2.7413538,-1.3052927,-2.488521,1.5696356,16.215641,50.116726,-0.08021731,0.3296606,0.2381243,0.15779194,0.10378176,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1131957593,40023207,32.3873805,-117.07638700000001,28.218529,95.50709,-52.70367,-0.00497199,-0.019541295,0.0,-0.002701914,0.6028354,0.10016654,0.023413263,-0.07570497,0.020968163,0.11818779,2.0158088,-2.4343462,0.10539045,1.5710268,16.215641,50.122696,-0.10016654,0.31766886,0.23763455,0.15310797,0.103315435,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1132062402,40023207,32.3873805,-117.07638700000001,28.222624,95.57794,-52.709064,-0.00497199,-0.019541295,0.0,-0.02001266,0.58414805,0.09571207,0.014202343,-0.07570497,0.020968163,0.11818779,-2.9940403,-1.9831182,-2.6367245,1.5720066,16.215641,50.12809,-0.09571207,0.3297081,0.23912959,0.1577472,0.10404183,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1132166412,40023207,32.3873805,-117.07638700000001,28.227396,95.64465,-52.719063,-0.00497199,-0.019541295,0.0,0.0031538906,0.57217485,0.021278381,-0.066451244,-0.07570497,0.020968163,0.11818779,-0.375064,-2.5355296,-3.2820878,1.5477567,16.215641,50.13809,-0.021278381,0.3188567,0.23764497,0.15357535,0.103340335,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1132263221,40023207,32.3873805,-117.07638700000001,28.23356,95.70564,-52.734016,-0.00497199,-0.019541295,0.0,0.014920579,0.5786245,0.049809344,-0.045196846,-0.07570497,0.020968163,0.11818779,-0.45911586,-1.6027492,-1.1560036,1.4913954,16.215641,50.15304,-0.049809344,0.32999402,0.23850273,0.1578608,0.103878886,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1132367210,40023207,32.3873805,-117.07638700000001,28.241749,95.77029,-52.74377,-0.00497199,-0.019541295,0.0,0.02508166,0.58272994,0.105040856,0.0054427306,-0.07570497,0.020968163,0.11818779,0.9591734,0.9379458,0.19181047,1.4236795,16.215641,50.162796,-0.105040856,0.3191494,0.23699236,0.15392892,0.10319014,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1132471209,40023207,32.3873805,-117.07638700000001,28.252163,95.8335,-52.748688,-0.00497199,-0.019541295,0.0,0.049822524,0.57873803,0.14216208,0.03965837,-0.07570497,0.020968163,0.11818779,1.0245838,3.0179253,5.291747,1.3516527,16.215641,50.167713,-0.14216208,0.33134753,0.23689607,0.15848532,0.10350817,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1132567206,40023207,32.3873805,-117.07638700000001,28.266827,95.88719,-52.750553,-0.00497199,-0.019541295,0.0,0.1113646,0.5590193,0.13714957,0.03286012,-0.07570497,0.020968163,0.11818779,1.0718482,-2.3312135,0.77672946,1.2840323,16.215641,50.16958,-0.13714957,0.319701,0.23812391,0.15401365,0.10349098,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1132672002,40023207,32.3873805,-117.07638700000001,28.29247,95.94259,-52.751656,-0.00497199,-0.019541295,0.0,0.24358574,0.5473043,0.103961036,-0.00034736603,-0.07570497,0.020968163,0.11818779,0.8903218,-1.0265903,-1.0804945,1.2111583,16.215641,50.17068,-0.103961036,0.3318111,0.237924,0.15862487,0.103770174,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1132775978,40023207,32.3873805,-117.07638700000001,28.335163,95.996315,-52.752007,-0.00497199,-0.019541295,0.0,0.44341007,0.529763,0.077752806,-0.024002373,-0.07570497,0.020968163,0.11818779,2.0798867,-3.5325584,-3.2511668,1.1409314,16.215641,50.171032,-0.077752806,0.32123607,0.2381435,0.1547522,0.10348674,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1132872000,40023207,32.3873805,-117.07638700000001,28.3942,96.04575,-52.754673,-0.00497199,-0.019541295,0.0,0.6629086,0.5372732,0.074655235,-0.025322964,-0.07570497,0.020968163,0.11818779,0.61321247,-2.3150842,-0.89123005,1.0774457,16.215641,50.1737,-0.074655235,0.33246633,0.23901263,0.15925576,0.103980675,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1132972840,40023207,32.3873805,-117.07638700000001,28.48153,96.094635,-52.751316,-0.00497199,-0.019541295,0.0,0.9509754,0.5547434,0.077322215,-0.014720501,-0.07570497,0.020968163,0.11818779,3.6328237,2.1179998,1.0019277,1.0123652,16.215641,50.17034,-0.077322215,0.32180005,0.23748948,0.15564577,0.10320751,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1133076791,40023207,32.3873805,-117.07638700000001,28.604519,96.14404,-52.744476,-0.00497199,-0.019541295,0.0,1.3051198,0.5365491,0.06122678,-0.018255327,-0.07570497,0.020968163,0.11818779,0.6234268,0.11492504,2.4427953,0.94528973,16.215641,50.1635,-0.06122678,0.3340402,0.23895068,0.16077873,0.10380191,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1133180811,40023207,32.3873805,-117.07638700000001,28.76967,96.18962,-52.7364,-0.00497199,-0.019541295,0.0,1.696217,0.51676565,0.03973956,-0.026547875,-0.07570497,0.020968163,0.11818779,4.7555637,-1.9331788,-3.082524,0.87570256,16.215641,50.155426,-0.03973956,0.32306418,0.23875634,0.1572846,0.10333422,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1133277600,40023207,32.3873805,-117.07638700000001,28.959219,96.23205,-52.72289,-0.00497199,-0.019541295,0.0,2.081183,0.5044679,0.020489579,-0.029803935,-0.07570497,0.020968163,0.11818779,0.998041,-0.2863923,-2.185579,0.8053354,16.215641,50.141914,-0.020489579,0.33443892,0.24121462,0.1624856,0.10410911,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1133381611,40023207,32.3873805,-117.07638700000001,29.204494,96.2774,-52.699863,-0.00497199,-0.019541295,0.0,2.4935088,0.4976909,0.016850002,-0.0074704676,-0.07570497,0.020968163,0.11818779,5.1245437,1.5251403,1.361727,0.7242074,16.215641,50.11889,-0.016850002,0.3240094,0.23948327,0.15934792,0.10317609,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1133485596,40023207,32.3873805,-117.07638700000001,29.489485,96.32295,-52.67026,-0.00497199,-0.019541295,0.0,2.8737364,0.48122948,0.014277843,0.019380515,-0.07570497,0.020968163,0.11818779,3.8097074,-0.76930106,0.9682224,0.6399086,16.215641,50.089287,-0.014277843,0.336549,0.23918019,0.16571146,0.10326832,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
