timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
92958333,-90.10838,26.789999,102412.0,1.2168239
92969559,-90.35676,26.789999,102415.0,1.2168596
92979955,-90.10838,26.789999,102412.0,1.2168239
93002844,-89.4478,26.789999,102403.99,1.2167288
93013566,-89.77545,26.789999,102407.99,1.2167764
93023955,-89.86,26.789999,102409.0,1.2167883
93046369,-89.53236,26.8,102404.99,1.2167407
93057557,-89.77545,26.8,102407.99,1.2167764
93067957,-90.10838,26.8,102412.0,1.2168239
93090847,-89.69618,26.789999,102406.99,1.2167645
93101558,-89.69618,26.789999,102406.99,1.2167645
93111963,-89.77545,26.789999,102407.99,1.2167764
93134324,-89.86,26.8,102409.0,1.2167883
93145646,-89.4478,26.8,102403.99,1.2167288
93156723,-89.77545,26.8,102407.99,1.2167764
93177849,-89.86,26.789999,102409.0,1.2167883
93188821,-89.611626,26.789999,102405.99,1.2167526
93199834,-89.77545,26.789999,102407.99,1.2167764
93222800,-89.86,26.8,102409.0,1.2167883
93234038,-90.19293,26.8,102413.0,1.2168359
93243968,-90.10838,26.8,102412.0,1.2168239
93267228,-89.69618,26.789999,102406.99,1.2167645
93279247,-89.36853,26.789999,102403.0,1.216717
93290836,-89.53236,26.789999,102404.99,1.2167407
93313022,-89.77545,26.789999,102407.99,1.2167764
93324501,-89.69618,26.789999,102406.99,1.2167645
93334993,-89.611626,26.789999,102405.99,1.2167526
93357008,-89.611626,26.789999,102405.99,1.2167526
93368578,-89.36853,26.789999,102403.0,1.216717
93379217,-89.53236,26.789999,102404.99,1.2167407
93400958,-89.28397,26.789999,102402.0,1.2167052
93412501,-89.36853,26.789999,102403.0,1.216717
93423039,-89.86,26.789999,102409.0,1.2167883
93445021,-89.611626,26.8,102405.99,1.2167526
93456503,-89.53236,26.8,102404.99,1.2167407
93467219,-89.36853,26.8,102403.0,1.216717
93489029,-89.611626,26.8,102405.99,1.2167526
93500501,-89.69618,26.8,102406.99,1.2167645
93510998,-89.53236,26.8,102404.99,1.2167407
93533027,-89.53236,26.8,102404.99,1.2167407
93544498,-89.4478,26.8,102403.99,1.2167288
93555139,-89.120155,26.8,102400.0,1.2166814
93577022,-89.199425,26.789999,102401.0,1.2166933
93587752,-89.36853,26.789999,102403.0,1.216717
93598997,-89.611626,26.789999,102405.99,1.2167526
93621020,-89.69618,26.8,102406.99,1.2167645
93632500,-89.199425,26.8,102401.0,1.2166933
93643215,-89.36853,26.8,102403.0,1.216717
93665033,-89.611626,26.8,102405.99,1.2167526
93675710,-89.36853,26.8,102403.0,1.216717
93686891,-89.36853,26.8,102403.0,1.216717
93710331,-89.199425,26.8,102401.0,1.2166933
93721569,-89.28397,26.8,102402.0,1.2167052
93731240,-89.120155,26.8,102400.0,1.2166814
93754884,-89.4478,26.8,102403.99,1.2167288
93766505,-89.69618,26.8,102406.99,1.2167645
93777023,-89.4478,26.8,102403.99,1.2167288
93798796,-89.199425,26.789999,102401.0,1.2166933
93810033,-89.28397,26.789999,102402.0,1.2167052
93820841,-89.199425,26.789999,102401.0,1.2166933
93843242,-89.53236,26.8,102404.99,1.2167407
93854337,-89.53236,26.8,102404.99,1.2167407
93864815,-89.36853,26.8,102403.0,1.216717
93886793,-89.120155,26.8,102400.0,1.2166814
93897835,-89.69618,26.8,102406.99,1.2167645
93908817,-89.120155,26.8,102400.0,1.2166814
93931252,-89.4478,26.8,102403.99,1.2167288
93943223,-89.120155,26.8,102400.0,1.2166814
93953846,-89.0356,26.8,102399.0,1.2166696
93975917,-88.87177,26.8,102397.0,1.2166457
93987731,-89.120155,26.8,102400.0,1.2166814
93998996,-89.28397,26.8,102402.0,1.2167052
94021013,-89.0356,26.789999,102399.0,1.2166696
94032499,-89.0356,26.789999,102399.0,1.2166696
94043232,-88.70267,26.789999,102394.99,1.2166219
94065012,-88.95104,26.8,102398.0,1.2166576
94075755,-88.787224,26.8,102396.0,1.2166339
94086885,-88.87177,26.8,102397.0,1.2166457
94108834,-88.87177,26.8,102397.0,1.2166457
94120032,-89.199425,26.8,102401.0,1.2166933
94130838,-88.95104,26.8,102398.0,1.2166576
94152834,-89.199425,26.789999,102401.0,1.2166933
94164497,-89.28397,26.789999,102402.0,1.2167052
94174345,-88.53884,26.789999,102393.0,1.2165983
94197014,-89.28397,26.8,102402.0,1.2167052
94208498,-88.87177,26.8,102397.0,1.2166457
94218992,-88.87177,26.8,102397.0,1.2166457
94241956,-88.95104,26.789999,102398.0,1.2166576
94254176,-88.87177,26.789999,102397.0,1.2166457
94263957,-88.70267,26.789999,102394.99,1.2166219
94286353,-88.87177,26.789999,102397.0,1.2166457
94296512,-88.95104,26.789999,102398.0,1.2166576
94307030,-88.53884,26.789999,102393.0,1.2165983
94329957,-88.95104,26.789999,102398.0,1.2166576
94342103,-88.87177,26.789999,102397.0,1.2166457
94351956,-88.6234,26.789999,102394.0,1.2166101
94374347,-89.199425,26.789999,102401.0,1.2166933
94385553,-88.787224,26.789999,102396.0,1.2166339
94395964,-88.787224,26.789999,102396.0,1.2166339
94417959,-88.787224,26.8,102396.0,1.2166339
94430146,-88.95104,26.8,102398.0,1.2166576
94440996,-88.53884,26.8,102393.0,1.2165983
94462416,-88.6234,26.8,102394.0,1.2166101
94473900,-89.0356,26.8,102399.0,1.2166696
94484814,-88.787224,26.8,102396.0,1.2166339
94506791,-88.787224,26.789999,102396.0,1.2166339
94518112,-88.45957,26.789999,102392.0,1.2165864
94528830,-88.53884,26.789999,102393.0,1.2165983
