timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
1077138691,-53.06306,28.25,101963.99,1.2115009
1077150536,-53.23217,28.25,101966.0,1.2115247
1077174686,-53.55982,28.26,101969.99,1.2115722
1077186645,-53.31144,28.26,101967.0,1.2115366
1077198543,-53.06306,28.26,101963.99,1.2115009
1077222629,-53.147614,28.25,101965.0,1.2115129
1077234627,-53.728924,28.25,101972.0,1.211596
1077246616,-53.64437,28.25,101971.0,1.2115842
1077268731,-53.23217,28.25,101966.0,1.2115247
1077280276,-52.89924,28.25,101962.0,1.2114773
1077290925,-52.566303,28.25,101957.99,1.2114296
1077313733,-52.89924,28.26,101962.0,1.2114773
1077324366,-52.98379,28.26,101963.0,1.2114891
1077335493,-52.487034,28.26,101957.0,1.2114178
1077357727,-52.89924,28.26,101962.0,1.2114773
1077369487,-53.06306,28.26,101963.99,1.2115009
1077380727,-52.487034,28.26,101957.0,1.2114178
1077402806,-53.06306,28.26,101963.99,1.2115009
1077415033,-53.06306,28.26,101963.99,1.2115009
1077425763,-53.147614,28.26,101965.0,1.2115129
1077447584,-52.814682,28.26,101961.0,1.2114654
1077459372,-52.566303,28.26,101957.99,1.2114296
1077469734,-52.566303,28.26,101957.99,1.2114296
1077492724,-52.814682,28.269999,101961.0,1.2114654
1077504359,-52.40248,28.269999,101956.0,1.211406
1077514834,-52.814682,28.269999,101961.0,1.2114654
1077537724,-53.147614,28.269999,101965.0,1.2115129
1077549444,-52.735413,28.269999,101960.0,1.2114534
1077560787,-52.65086,28.269999,101959.0,1.2114416
1077582731,-52.65086,28.269999,101959.0,1.2114416
1077594276,-53.147614,28.269999,101965.0,1.2115129
1077604726,-52.65086,28.269999,101959.0,1.2114416
1077627736,-53.147614,28.269999,101965.0,1.2115129
1077639892,-53.06306,28.269999,101963.99,1.2115009
1077650767,-52.89924,28.269999,101962.0,1.2114773
1077672368,-52.65086,28.269999,101959.0,1.2114416
1077683398,-52.814682,28.269999,101961.0,1.2114654
1077692821,-52.31793,28.269999,101955.0,1.2113941
1077715731,-52.487034,28.279999,101957.0,1.2114178
1077728312,-52.814682,28.279999,101961.0,1.2114654
1077738764,-52.814682,28.279999,101961.0,1.2114654
1077760295,-52.65086,28.279999,101959.0,1.2114416
1077771369,-52.487034,28.279999,101957.0,1.2114178
1077780767,-52.65086,28.279999,101959.0,1.2114416
1077803728,-52.566303,28.279999,101957.99,1.2114296
1077815936,-52.31793,28.279999,101955.0,1.2113941
1077826739,-52.65086,28.279999,101959.0,1.2114416
1077848784,-52.814682,28.279999,101961.0,1.2114654
1077860285,-52.23866,28.279999,101954.0,1.2113822
1077870727,-52.40248,28.279999,101956.0,1.211406
1077893029,-52.814682,28.279999,101961.0,1.2114654
1077903282,-52.40248,28.279999,101956.0,1.211406
1077913727,-52.487034,28.279999,101957.0,1.2114178
1077936825,-53.06306,28.289999,101963.99,1.2115009
1077948793,-52.154102,28.289999,101953.0,1.2113703
1077960188,-52.23866,28.289999,101954.0,1.2113822
1077981747,-52.31793,28.289999,101955.0,1.2113941
1077993541,-52.154102,28.289999,101953.0,1.2113703
1078005140,-52.31793,28.289999,101955.0,1.2113941
1078026768,-51.82117,28.289999,101949.0,1.2113228
1078038366,-52.487034,28.289999,101957.0,1.2114178
1078048726,-52.40248,28.289999,101956.0,1.211406
1078072174,-51.7419,28.289999,101948.0,1.2113109
1078083315,-51.984993,28.289999,101950.99,1.2113464
1078093749,-52.154102,28.289999,101953.0,1.2113703
1078117131,-52.487034,28.289999,101957.0,1.2114178
1078128279,-51.82117,28.289999,101949.0,1.2113228
1078138762,-51.7419,28.289999,101948.0,1.2113109
1078160726,-52.31793,28.289999,101955.0,1.2113941
1078171284,-51.7419,28.289999,101948.0,1.2113109
1078181738,-51.905724,28.289999,101950.0,1.2113347
1078203837,-51.493523,28.289999,101944.99,1.2112751
1078215314,-51.984993,28.289999,101950.99,1.2113464
1078225768,-51.82117,28.289999,101949.0,1.2113228
1078249041,-51.572792,28.3,101946.0,1.2112871
1078260276,-52.566303,28.3,101957.99,1.2114296
1078270726,-52.40248,28.3,101956.0,1.211406
1078293718,-51.82117,28.289999,101949.0,1.2113228
1078305337,-51.82117,28.289999,101949.0,1.2113228
1078315726,-51.905724,28.289999,101950.0,1.2113347
1078337730,-51.65735,28.3,101947.0,1.2112991
1078349589,-52.06955,28.3,101951.99,1.2113583
1078361024,-51.905724,28.3,101950.0,1.2113347
1078382763,-51.984993,28.3,101950.99,1.2113464
1078394307,-51.905724,28.3,101950.0,1.2113347
1078405724,-51.984993,28.3,101950.99,1.2113464
1078429714,-51.82117,28.3,101949.0,1.2113228
1078441597,-51.65735,28.3,101947.0,1.2112991
1078451849,-51.984993,28.3,101950.99,1.2113464
1078473048,-51.493523,28.3,101944.99,1.2112751
1078484278,-51.905724,28.3,101950.0,1.2113347
1078494735,-51.40897,28.3,101944.0,1.2112634
1078517928,-51.7419,28.3,101948.0,1.2113109
1078529754,-51.82117,28.3,101949.0,1.2113228
1078540727,-51.905724,28.3,101950.0,1.2113347
1078562731,-51.493523,28.3,101944.99,1.2112751
1078575263,-51.65735,28.3,101947.0,1.2112991
1078586042,-51.7419,28.3,101948.0,1.2113109
1078606732,-50.912212,28.3,101938.0,1.211192
1078618593,-51.324413,28.3,101943.0,1.2112515
1078630700,-51.07604,28.3,101940.0,1.2112159
1078652816,-51.65735,28.3,101947.0,1.2112991
1078664367,-51.324413,28.3,101943.0,1.2112515
1078674770,-51.324413,28.3,101943.0,1.2112515
1078696830,-51.65735,28.31,101947.0,1.2112991
1078708281,-51.40897,28.31,101944.0,1.2112634
1078719052,-51.245144,28.31,101942.0,1.2112396
1078742722,-51.07604,28.31,101940.0,1.2112159
1078754762,-50.743103,28.31,101936.0,1.2111683
1078766758,-50.912212,28.31,101938.0,1.211192
1078790618,-50.99148,28.31,101938.99,1.2112038
1078802664,-51.493523,28.31,101944.99,1.2112751
1078814621,-51.07604,28.31,101940.0,1.2112159
1078835726,-50.57928,28.3,101934.0,1.2111446
1078847878,-50.663834,28.3,101935.0,1.2111564
1078859010,-50.82766,28.3,101937.0,1.2111802
1078881732,-51.324413,28.31,101943.0,1.2112515
1078893451,-50.912212,28.31,101938.0,1.211192
1078904727,-50.912212,28.31,101938.0,1.211192
1078927730,-51.16059,28.31,101941.0,1.2112278
