timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
1123205759,0.99584687,-0.04104144,-0.08064133,-0.010079454,5.0292735,-0.11098173,-0.07786939,151.90099,-85.51168,-23.077988,6.250249e-05,-9.3467956e-05,4.7977496e-06,-0.0003082915,0.00011387167,0.00013630405,0.24816942,0.04483517,0.38911092,-0.0062418045,-0.0011774348,-0.0026672452,0.0,0.0,0.0,1.0438263e-06,0.001974291,0.049355436,6.495491e-08,4.1495996e-06,3.867971e-06,3.6128495e-05,0.011751525,0.011755204,0.0059495857,0.0480384,0.048048716,0.04630775,1.1012091e-11,1.07214055e-11,1.7936314e-11,1.0000614e-08,1.0000707e-08,1.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3099792,0.21519236,0.005487119,0.058661386,0.064331666,0.04523678,0.0,0.0,0.0,-3e-06,0,0,0,831,0,0,0,0
1123409764,0.9963359,-0.040558383,-0.07459825,-0.010249233,5.059962,-0.11363542,0.014099187,152.94347,-85.4969,-23.095379,6.235839e-05,-9.334042e-05,4.8354445e-06,-0.00030768648,0.00011367626,0.00013811766,0.24816942,0.04483517,0.38911092,-0.0062418045,-0.0011774348,-0.0026672452,0.0,0.0,0.0,1.1593795e-06,0.0019802519,0.051705685,6.1166354e-08,4.118037e-06,3.8761486e-06,3.6192378e-05,0.011732193,0.011736336,0.0059737577,0.048536584,0.048546396,0.046644308,1.10051985e-11,1.0718226e-11,1.7943732e-11,1.0000663e-08,1.0000738e-08,1.0000074e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3115814,0.21597293,0.005283911,0.06319741,0.06556813,0.026398625,0.0,0.0,0.0,2e-06,0,0,0,831,0,0,0,0
1123610561,0.9978065,-0.03784602,-0.053210843,-0.010888035,5.0277996,-0.1053901,0.011723498,153.98105,-85.47857,-23.138542,6.219125e-05,-9.323545e-05,4.859432e-06,-0.00030698077,0.00011356207,0.00014480704,0.24816942,0.04483517,0.38911092,-0.0062418045,-0.0011774348,-0.0026672452,0.0,0.0,0.0,1.2348024e-06,0.001868474,0.04784229,4.975343e-08,4.015503e-06,3.887803e-06,3.6273832e-05,0.011766025,0.011769138,0.0059963446,0.048996575,0.04900584,0.046970945,1.0998181e-11,1.071552e-11,1.7939789e-11,1.0000653e-08,1.0000739e-08,1.00000745e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.31305337,0.21672781,0.0036487207,0.07878845,0.063739285,0.0812413,0.0,0.0,0.0,-3e-06,0,0,0,831,0,0,0,0
1123814539,0.9987218,-0.04163008,-0.027210228,-0.009028375,4.8998322,-0.08086539,0.111310825,155.04808,-85.46692,-23.182192,6.206247e-05,-9.311997e-05,4.8820066e-06,-0.0003063827,0.000113379916,0.00015239156,0.24816942,0.04483517,0.38911092,-0.0062418045,-0.0011774348,-0.0026672452,0.0,0.0,0.0,1.3275594e-06,0.001901439,0.046451796,4.0888004e-08,3.936705e-06,3.9182864e-06,3.6345424e-05,0.01180085,0.011802977,0.006029295,0.04975456,0.049762942,0.047460623,1.0998181e-11,1.0719056e-11,1.7941738e-11,1.0000673e-08,1.0000784e-08,1.0000074e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.31546396,0.21785459,0.008355509,0.053531956,0.060607214,0.009307173,0.0,0.0,0.0,-2.4e-05,0,0,0,831,0,0,0,0
1124018587,0.999252,-0.038413785,-0.0032402757,-0.003057866,4.6682134,-0.052517712,0.29054627,156.03957,-85.446526,-23.107857,6.192422e-05,-9.297581e-05,4.9061337e-06,-0.00030591158,0.00011308425,0.00014729178,0.24816942,0.04483517,0.38911092,-0.0062418045,-0.0011774348,-0.0026672452,0.0,0.0,0.0,1.1699342e-06,0.0017772276,0.04490774,3.399537e-08,3.899537e-06,3.9233933e-06,3.6364097e-05,0.011752029,0.011763711,0.0060058683,0.05015735,0.050164174,0.04715819,1.0994674e-11,1.07180775e-11,1.7937134e-11,1.0000664e-08,1.000081e-08,1.0000037e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.31673574,0.21715936,0.013884437,0.066620946,0.059176553,0.06782307,0.0,0.0,0.0,2.5e-05,0,0,0,831,0,0,0,0
1124218633,0.9989963,-0.041774414,0.016067497,0.0017723866,4.389042,-0.011843686,0.3372633,156.9678,-85.41419,-23.025595,6.175628e-05,-9.288793e-05,4.9359073e-06,-0.00030538547,0.00011295695,0.00014439946,0.24816942,0.04483517,0.38911092,-0.0062418045,-0.0011774348,-0.0026672452,0.0,0.0,0.0,9.45258e-07,0.0016428987,0.042335726,3.5467355e-08,3.8934513e-06,3.9381744e-06,3.632694e-05,0.011773087,0.011811861,0.0059858486,0.050463714,0.05046925,0.046869103,1.0992229e-11,1.071678e-11,1.7930959e-11,1.0000627e-08,1.0000776e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3176995,0.21649273,0.0014158498,0.084398076,0.064019784,0.067823455,0.0,0.0,0.0,6.8e-05,0,0,0,831,0,0,0,0
1124419371,0.99906486,-0.03851622,0.019231558,0.0039995285,4.045713,-0.030236213,0.20959394,157.8347,-85.38356,-23.00832,6.160818e-05,-9.277271e-05,4.96716e-06,-0.00030483407,0.00011278346,0.00014985543,0.24816942,0.04483517,0.38911092,-0.0062418045,-0.0011774348,-0.0026672452,0.0,0.0,0.0,7.552371e-07,0.001531995,0.040904514,3.5363005e-08,3.9002143e-06,3.93874e-06,3.634385e-05,0.0118911,0.011987135,0.0060441457,0.050758015,0.050764285,0.047666878,1.0992325e-11,1.0715571e-11,1.7933644e-11,1.00006465e-08,1.0000775e-08,1.0000074e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.31862563,0.21832745,0.027259344,0.06782959,0.062212445,0.009603853,0.0,0.0,0.0,7e-06,0,0,0,831,0,0,0,0
1124623378,0.9988861,-0.04333581,0.017827544,0.00556156,3.6728876,-0.052630056,0.12284579,158.66827,-85.353226,-23.012701,6.145031e-05,-9.2650735e-05,4.9989035e-06,-0.0003040286,0.00011255302,0.0001548321,0.24821797,0.04482253,0.3889799,-0.0061995937,-0.0011924071,-0.0027989938,0.0,0.0,0.0,1.8723945e-06,0.001344899,0.03821464,3.719918e-08,3.904855e-06,3.9542397e-06,3.6111596e-05,0.012037957,0.01221384,0.006006262,0.05137757,0.05139363,0.047005985,1.1000133e-11,1.0713441e-11,1.7887332e-11,1e-08,1e-08,1e-08,1.4976264e-05,1.0090109e-05,7.087767e-05,1.2845294e-05,1.313231e-05,7.188148e-05,0.0,0.0,743,0.32057947,0.21680863,0.024513835,0.075769916,0.064266615,0.06025795,0.0,0.0,0.0,1.3e-05,0,0,0,831,0,0,0,0
1124827376,0.99069566,0.0005754822,0.12482081,0.054235872,3.1266918,0.0222525,0.031681415,159.39314,-85.32015,-22.98952,6.1302264e-05,-9.2449714e-05,5.0114586e-06,-0.00030227914,0.000112005415,0.00015437936,0.2484731,0.044777922,0.38816655,-0.0059630536,-0.0012551184,-0.0034998439,0.0,0.0,0.0,4.2052234e-06,0.0014148495,0.037535615,1.9712117e-07,4.179641e-06,3.8299822e-06,3.537112e-05,0.012083401,0.012395373,0.0060371296,0.05151519,0.05154803,0.047261693,1.1006629e-11,1.068887e-11,1.7790604e-11,1.0000073e-08,1.0000073e-08,1.0000073e-08,1.4336862e-05,9.761957e-06,6.0877876e-05,1.2377918e-05,1.2650383e-05,6.156535e-05,0.0,0.0,743,0.3210346,0.21739754,0.066232085,0.08146595,0.06647303,0.013497881,0.0,0.0,0.0,1.2e-05,0,0,0,831,0,0,0,0
1125028137,0.9707395,0.012336696,0.17788988,0.16083547,2.2186882,0.12818205,0.026413564,159.9547,-85.258354,-22.985336,6.112107e-05,-9.2318776e-05,5.0453177e-06,-0.00030082022,0.00011158737,0.00015390161,0.24857746,0.044706713,0.38699916,-0.005807312,-0.0013959251,-0.0043922956,0.0,0.0,0.0,6.306798e-06,0.0014151052,0.036819343,1.0877067e-06,4.474551e-06,3.747554e-06,3.3825614e-05,0.012082182,0.012740109,0.0060468507,0.051647224,0.05170043,0.046977334,1.1016959e-11,1.0667104e-11,1.770239e-11,1.0000036e-08,1.0000036e-08,1.0000036e-08,1.3751951e-05,9.455719e-06,5.4692966e-05,1.1948477e-05,1.2205773e-05,5.5159308e-05,0.0,0.0,743,0.3214773,0.21674255,0.032027073,0.09682672,0.06995854,0.013031568,0.0,0.0,0.0,-2.7e-05,0,0,0,831,0,0,0,0
1125232126,0.9355065,0.01865643,0.108455405,0.33573362,1.4069861,0.15866895,0.17625798,160.36583,-85.203735,-22.982704,6.1061e-05,-9.2098635e-05,5.0230337e-06,-0.0002998572,0.00011082458,0.0001558366,0.24885938,0.04465043,0.38779333,-0.005703621,-0.0015821053,-0.003237918,0.0,0.0,0.0,8.5816855e-06,0.001481028,0.036186222,4.0736104e-06,3.9622364e-06,3.7972104e-06,3.0997828e-05,0.012037401,0.013071912,0.0060862894,0.052061863,0.05214989,0.0469195,1.1039754e-11,1.0655552e-11,1.7634923e-11,1.0000073e-08,1.0000073e-08,1.0000036e-08,1.326359e-05,9.196389e-06,5.095136e-05,1.15842695e-05,1.18313965e-05,5.1278817e-05,0.0,0.0,743,0.32281846,0.21660909,0.06900519,0.12673864,0.061555073,0.071373224,0.0,0.0,0.0,-3.8e-05,0,0,0,831,0,0,0,0
1125436140,0.8599632,0.04250116,0.06564456,0.50432897,0.9534815,0.18601085,0.2735061,160.63747,-85.147835,-22.957901,6.0997736e-05,-9.192064e-05,5.1034663e-06,-0.00029941663,0.0001108091,0.00015836483,0.24909745,0.044710465,0.389211,-0.0055291406,-0.0016956242,-0.0016267621,0.0,0.0,0.0,8.445979e-06,0.0014472577,0.03504198,9.01423e-06,3.8157023e-06,3.7982604e-06,2.5913769e-05,0.012000315,0.013153767,0.0060938937,0.05223081,0.052365243,0.046662264,1.1064351e-11,1.06444575e-11,1.7570317e-11,1.0000036e-08,1.0000036e-08,1.0000036e-08,1.2822447e-05,8.964982e-06,4.85416e-05,1.124261e-05,1.1490455e-05,4.8787773e-05,0.0,0.0,743,0.32341313,0.2160145,0.09970668,0.10199204,0.054479662,0.010531327,0.0,0.0,0.0,-2.4e-05,0,0,0,831,0,0,0,0
1125636167,0.7791443,0.055082113,0.046698727,0.6226713,0.5510639,0.28676808,0.30322552,160.81215,-85.07799,-22.877504,6.0941067e-05,-9.1832764e-05,5.250995e-06,-0.00029940024,0.000111393194,0.0001546303,0.24924928,0.044857666,0.39055696,-0.005259424,-0.0018011751,-0.00023608045,0.0,0.0,0.0,7.826057e-06,0.0015698941,0.039655834,1.3630687e-05,3.7582847e-06,3.75021e-06,2.1089047e-05,0.012019283,0.013211234,0.006098613,0.052325316,0.05251293,0.046428304,1.1092291e-11,1.063555e-11,1.7512177e-11,1e-08,1e-08,1e-08,1.2413086e-05,8.7509525e-06,4.6818215e-05,1.0912222e-05,1.1159764e-05,4.7020734e-05,0.0,0.0,743,0.32378733,0.21547228,0.12876566,0.0522246,0.045747716,0.06142892,0.0,0.0,0.0,3e-06,0,0,0,831,0,0,0,0
1125840938,0.7171379,0.054895125,0.027923573,0.6942046,0.20043147,0.3927766,0.29707408,160.92674,-84.99606,-22.792221,6.092764e-05,-9.169383e-05,5.41545e-06,-0.00029964015,0.00011238752,0.00015092609,0.24920781,0.045034315,0.39185634,-0.004958422,-0.001828318,0.00093695265,0.0,0.0,0.0,6.229708e-06,0.0015606574,0.040317025,1.6824328e-05,3.727535e-06,3.681571e-06,1.771091e-05,0.012135471,0.013301567,0.006118808,0.052725382,0.052978303,0.04644037,1.1129481e-11,1.0635963e-11,1.746858e-11,1.0000074e-08,1.000007e-08,1e-08,1.2034351e-05,8.55303e-06,4.5519733e-05,1.060058e-05,1.0841614e-05,4.5697263e-05,0.0,0.0,743,0.32512102,0.21550028,0.085932694,0.10561004,0.045730636,0.01059204,0.0,0.0,0.0,-2.4e-05,0,0,0,831,0,0,0,0
1126040972,0.6823367,0.06781512,-0.0032605994,0.7278785,-0.045707777,0.54457307,0.18504882,160.97342,-84.891754,-22.751863,6.089409e-05,-9.15971e-05,5.5789747e-06,-0.0003001578,0.00011344064,0.00015173903,0.24908894,0.045168955,0.39307594,-0.004659748,-0.0018449485,0.0019411297,0.0,0.0,0.0,4.6644295e-06,0.0016164756,0.040463157,1.8449055e-05,3.7586733e-06,3.6178803e-06,1.5843325e-05,0.012263918,0.013296259,0.0061440947,0.052758574,0.0530642,0.04674703,1.1162806e-11,1.0633296e-11,1.7430293e-11,1e-08,1e-08,1e-08,1.1687091e-05,8.371056e-06,4.448608e-05,1.0312067e-05,1.0543263e-05,4.4653876e-05,0.0,0.0,743,0.32530412,0.21621062,0.11213846,0.06947851,0.050048895,0.018717099,0.0,0.0,0.0,8e-06,0,0,0,831,0,0,0,0
1126244968,0.66402376,0.07898416,-0.029998975,0.74292266,-0.25317082,0.7720444,0.09715938,160.9702,-84.74999,-22.729975,6.087574e-05,-9.151597e-05,5.7088346e-06,-0.0003003811,0.00011433529,0.00015270879,0.24900615,0.045281094,0.39393327,-0.0044098245,-0.0019004901,0.002515588,0.0,0.0,0.0,3.3297006e-06,0.0016902125,0.039965738,1.923974e-05,3.8378034e-06,3.55283e-06,1.4871314e-05,0.012402357,0.013259504,0.0061630467,0.05277906,0.053129382,0.047051854,1.1197493e-11,1.0634543e-11,1.741339e-11,1.00000745e-08,1.00000745e-08,1.00000745e-08,1.1406001e-05,8.222215e-06,4.3685694e-05,1.0076293e-05,1.0299292e-05,4.3858985e-05,0.0,0.0,743,0.32543576,0.2169144,0.094738536,0.044529274,0.050008684,0.013024192,0.0,0.0,0.0,4e-06,0,0,0,831,0,0,0,0
1126445751,0.65531164,0.085954376,-0.05080419,0.7487306,-0.38362777,1.0923992,0.051425062,160.94006,-84.56358,-22.68541,6.0906747e-05,-9.14026e-05,5.8191285e-06,-0.00029978194,0.000115167386,0.00014766809,0.24891385,0.045406885,0.39478463,-0.004139212,-0.0019658864,0.0029859168,0.0,0.0,0.0,2.4854712e-06,0.0018539324,0.043121766,1.9562012e-05,3.931233e-06,3.4839811e-06,1.4370419e-05,0.0125559885,0.01316119,0.006135877,0.05280593,0.05317986,0.04680537,1.12332435e-11,1.0638778e-11,1.7398492e-11,1e-08,1e-08,1e-08,1.1120082e-05,8.070109e-06,4.287708e-05,9.837267e-06,1.005166e-05,4.306335e-05,0.0,0.0,743,0.32555458,0.21634549,0.12193946,0.078883216,0.051471177,0.025098667,0.0,0.0,0.0,-1.2e-05,0,0,0,831,0,0,0,0
1126649740,0.65344906,0.082676165,-0.0694117,0.74923366,-0.49827576,1.5001483,0.020154433,160.8992,-84.28459,-22.651876,6.0917086e-05,-9.122165e-05,5.9576737e-06,-0.00029876438,0.0001166103,0.00014458988,0.24878594,0.04546961,0.39559597,-0.0039309138,-0.0019992439,0.003441999,0.0,0.0,0.0,1.6829679e-06,0.0017588416,0.04081369,1.9566467e-05,3.9182273e-06,3.2644964e-06,1.41610035e-05,0.011442542,0.011712281,0.0060523767,0.045996726,0.04626097,0.04649225,1.1210131e-11,1.0568086e-11,1.7369266e-11,1e-08,1e-08,1e-08,1.0881733e-05,7.938046e-06,4.220559e-05,9.638877e-06,9.849937e-06,4.2414475e-05,0.0,0.0,743,0.30373952,0.2156206,0.07572948,0.061886806,0.0465631,0.021725126,0.0,0.0,0.0,-2.3e-05,0,0,0,831,0,0,0,0
1126853731,0.65553224,0.0858458,-0.08018173,0.7459752,-0.5396471,1.8914099,0.023329742,160.81998,-83.94321,-22.618431,6.0931266e-05,-9.114198e-05,6.0594457e-06,-0.00029812122,0.0001174977,0.0001401346,0.24868923,0.045524232,0.39640445,-0.0037153573,-0.002051255,0.0039189877,0.0,0.0,0.0,1.2273991e-06,0.0018601873,0.04132046,1.9486983e-05,3.986884e-06,3.209453e-06,1.4226762e-05,0.01160863,0.011609317,0.00606354,0.046043694,0.046301696,0.04679738,1.12461715e-11,1.0585693e-11,1.738124e-11,1.0000036e-08,1.0000036e-08,1.0000036e-08,1.0670247e-05,7.824168e-06,4.1597712e-05,9.465828e-06,9.6720205e-06,4.1821233e-05,0.0,0.0,743,0.30388385,0.21632703,0.1002487,0.05811612,0.046819076,0.060123894,0.0,0.0,0.0,-3.1e-05,0,0,0,831,0,0,0,0
1127054533,0.65924984,0.086646065,-0.0907012,0.7413875,-0.61005867,2.3243325,-0.039747667,160.71712,-83.49607,-22.584503,6.0900824e-05,-9.110675e-05,6.1362734e-06,-0.00029847515,0.00011831512,0.00013634983,0.24856126,0.04553545,0.3971465,-0.003521299,-0.0020615472,0.0044252994,0.0,0.0,0.0,8.83857e-07,0.0016777893,0.037801515,1.935166e-05,4.070542e-06,3.1629274e-06,1.4385946e-05,0.011889688,0.011629246,0.0060546133,0.046392437,0.04662648,0.04673169,1.1285089e-11,1.0612128e-11,1.7402187e-11,1e-08,1e-08,1e-08,1.0477109e-05,7.71966e-06,4.1027957e-05,9.309671e-06,9.512119e-06,4.1265735e-05,0.0,0.0,743,0.30499002,0.21617514,0.13239016,0.0322576,0.043495875,0.04870323,0.0,0.0,0.0,-3.1e-05,0,0,0,831,0,0,0,0
1127258644,0.6615913,0.09114243,-0.10176341,0.73731565,-0.6251446,2.7821016,-0.06008672,160.61644,-82.984795,-22.551273,6.0873885e-05,-9.105909e-05,6.222159e-06,-0.00029845128,0.000119396245,0.00012987325,0.24843183,0.045534845,0.3978524,-0.0033395665,-0.0020688572,0.004898947,0.0,0.0,0.0,6.206708e-07,0.0014525936,0.03425075,1.9264095e-05,4.1556905e-06,3.1159843e-06,1.4481156e-05,0.012083268,0.011558096,0.006064962,0.046387207,0.046573367,0.04693744,1.1314135e-11,1.0635501e-11,1.7418275e-11,1.0000036e-08,1.0000036e-08,1.0000036e-08,1.0299969e-05,7.6231267e-06,4.048521e-05,9.167958e-06,9.3678e-06,4.0736802e-05,0.0,0.0,743,0.30489436,0.2166505,0.120510004,0.041041452,0.042677626,0.036514964,0.0,0.0,0.0,8.1e-05,0,0,0,831,0,0,0,0
1127462549,0.66412336,0.09375586,-0.10720005,0.7339333,-0.63167083,3.2512758,-0.06938002,160.49657,-82.35321,-22.519033,6.084413e-05,-9.106307e-05,6.254607e-06,-0.00029874893,0.00011938619,0.0001235058,0.24831231,0.045530684,0.39856008,-0.003149155,-0.0020744517,0.005407201,0.0,0.0,0.0,5.206621e-07,0.0014570951,0.033853926,1.9199533e-05,4.1901617e-06,3.0827084e-06,1.4613449e-05,0.012351256,0.011574816,0.006062236,0.046781093,0.046895485,0.04688253,1.1348608e-11,1.0671358e-11,1.7438483e-11,1.0000074e-08,1.0000074e-08,1.0000074e-08,1.0118827e-05,7.5238777e-06,3.9913128e-05,9.024562e-06,9.221709e-06,4.0178707e-05,0.0,0.0,743,0.3060663,0.21652374,0.0901233,0.008280827,0.037405055,0.025019903,0.0,0.0,0.0,-1.4e-05,0,0,0,831,0,0,0,0
1127662571,0.6669693,0.090885684,-0.109497696,0.73137003,-0.6161721,3.6978738,-0.10722371,160.3785,-81.648926,-22.524195,6.078126e-05,-9.107306e-05,6.27674e-06,-0.00029980033,0.0001196706,0.00012218433,0.24819268,0.045518845,0.39923626,-0.0029638126,-0.0020779783,0.0058978694,0.0,0.0,0.0,4.7430615e-07,0.0013550412,0.03270878,1.9131578e-05,4.1859494e-06,3.0516828e-06,1.4767038e-05,0.012551537,0.011573475,0.0060449285,0.046939384,0.046965152,0.046624254,1.1376749e-11,1.0708198e-11,1.7455514e-11,1.0000036e-08,1.0000036e-08,1.0000036e-08,9.953608e-06,7.4322975e-06,3.9381935e-05,8.8951965e-06,9.090229e-06,3.9659397e-05,0.0,0.0,743,0.30643848,0.2159265,0.11911808,0.019806521,0.031126328,0.025806405,0.0,0.0,0.0,7e-06,0,0,0,831,0,0,0,0
1127863378,0.66740733,0.07286227,-0.08534005,0.73619,-0.60934585,4.0621624,-0.07457074,160.25917,-80.85711,-22.52255,6.0699167e-05,-9.1078924e-05,6.313479e-06,-0.00030132884,0.000120433295,0.000120522214,0.24810293,0.045530193,0.39976025,-0.0028124359,-0.0020933184,0.0062543144,0.0,0.0,0.0,5.342897e-07,0.0013496814,0.03221723,1.9332245e-05,3.8935596e-06,3.0607814e-06,1.4928746e-05,0.012639924,0.011560973,0.0060283025,0.047126915,0.047051102,0.04637211,1.1403536e-11,1.0749888e-11,1.747757e-11,1.00000745e-08,1.0000072e-08,1e-08,9.817871e-06,7.3551505e-06,3.900988e-05,8.789999e-06,8.983055e-06,3.929107e-05,0.0,0.0,743,0.30688438,0.21534184,0.08851594,0.03972851,0.022669673,0.0039089513,0.0,0.0,0.0,1.4e-05,0,0,0,831,0,0,0,0
1128067352,0.6687017,0.053493045,-0.070642084,0.73823184,-0.58846104,4.310118,-0.11214961,160.14001,-79.99408,-22.517622,6.0600687e-05,-9.1066766e-05,6.3797033e-06,-0.00030331523,0.000121983714,0.00011796026,0.2480455,0.045574546,0.40014726,-0.0026772546,-0.0021358284,0.006496243,0.0,0.0,0.0,6.2779736e-07,0.0014869935,0.03377062,1.9374675e-05,3.72721e-06,3.1006396e-06,1.5080076e-05,0.012647488,0.0115963,0.0060473043,0.047279324,0.047094714,0.04668699,1.1430268e-11,1.07966604e-11,1.7499328e-11,1.0000037e-08,1.0000037e-08,1.0000037e-08,9.67707e-06,7.273583e-06,3.870694e-05,8.682412e-06,8.871877e-06,3.898375e-05,0.0,0.0,743,0.3072036,0.21607172,0.0637894,0.067109585,0.018876119,0.00024385548,0.0,0.0,0.0,-1.3e-05,0,0,0,831,0,0,0,0
1128271348,0.67188185,0.040204424,-0.06625423,0.7365927,-0.5936106,4.4614387,-0.039691407,160.02116,-79.06218,-22.522406,6.052658e-05,-9.103668e-05,6.4682317e-06,-0.00030458608,0.00012371877,0.00011671109,0.24797033,0.04561798,0.4005088,-0.002556279,-0.0021683255,0.0067883185,0.0,0.0,0.0,5.3826784e-07,0.0014957804,0.034795683,1.928821e-05,3.6725091e-06,3.1503446e-06,1.5286456e-05,0.012559719,0.011631363,0.0060401903,0.047689535,0.04739334,0.046650633,1.1459085e-11,1.0849036e-11,1.7527013e-11,1.0000073e-08,1.0000079e-08,1.0000073e-08,9.546313e-06,7.1967497e-06,3.8458194e-05,8.58354e-06,8.7697645e-06,3.8724967e-05,0.0,0.0,743,0.30835512,0.21598758,0.060760096,0.051726345,0.022984536,0.04189014,0.0,0.0,0.0,-1.7e-05,0,0,0,831,0,0,0,0
1128472151,0.6745232,0.031778503,-0.05889266,0.7352145,-0.5359977,4.5756717,-0.032020792,159.90567,-78.14568,-22.521002,6.0452123e-05,-9.103345e-05,6.526798e-06,-0.00030605355,0.00012450234,0.00011660896,0.24788234,0.045662567,0.4008074,-0.0024455483,-0.0021777493,0.007090577,0.0,0.0,0.0,4.6762915e-07,0.0015043142,0.03358672,1.9231236e-05,3.5888718e-06,3.1918403e-06,1.5485917e-05,0.01241615,0.011657683,0.006014391,0.0477746,0.047394585,0.046415944,1.1482933e-11,1.0899681e-11,1.7553656e-11,1.0000035e-08,1.0000052e-08,1e-08,9.424785e-06,7.124256e-06,3.8242102e-05,8.492372e-06,8.675861e-06,3.849563e-05,0.0,0.0,743,0.30849504,0.2154436,0.06315006,0.059258,0.014739074,0.012812961,0.0,0.0,0.0,-1.4e-05,0,0,0,831,0,0,0,0
1128676148,0.67744267,0.027687764,-0.051457793,0.733251,-0.47942382,4.635448,-0.17648979,159.80312,-77.19523,-22.555805,6.037796e-05,-9.0995665e-05,6.6189377e-06,-0.00030765586,0.00012626532,0.000120394034,0.24781817,0.045725923,0.4010598,-0.0023275847,-0.0022125246,0.007344583,0.0,0.0,0.0,4.178223e-07,0.0014522717,0.034325376,1.9177161e-05,3.5129344e-06,3.2211026e-06,1.570855e-05,0.012318803,0.011782948,0.00602734,0.04786622,0.047419686,0.04674627,1.1508803e-11,1.0954214e-11,1.7585506e-11,1.000008e-08,1.0000095e-08,1.000007e-08,9.312681e-06,7.055792e-06,3.805634e-05,8.408162e-06,8.589319e-06,3.829498e-05,0.0,0.0,743,0.30868414,0.21620886,0.083888665,0.053080067,0.03345709,0.013426696,0.0,0.0,0.0,-1.6e-05,0,0,0,831,0,0,0,0
1128880146,0.67967945,0.029800922,-0.053170573,0.73097247,-0.41606638,4.712553,-0.1493074,159.70326,-76.19685,-22.625813,6.028523e-05,-9.096356e-05,6.690662e-06,-0.00031004968,0.0001276937,0.00012678496,0.24776928,0.045799527,0.40125245,-0.0022013744,-0.002248749,0.007527584,0.0,0.0,0.0,3.580388e-07,0.0014100763,0.032196775,1.9170706e-05,3.5182748e-06,3.2233543e-06,1.5877145e-05,0.012200954,0.011875612,0.0059820265,0.048214357,0.04771876,0.046183523,1.15372425e-11,1.1012374e-11,1.7622636e-11,1.0000104e-08,1.0000125e-08,1e-08,9.208829e-06,6.9915877e-06,3.7887028e-05,8.330604e-06,8.5093725e-06,3.8111848e-05,0.0,0.0,743,0.3097307,0.21490352,0.053016644,0.0608705,0.03609926,0.023022288,0.0,0.0,0.0,-1.9e-05,0,0,0,831,0,0,0,0
1129080183,0.681269,0.028660033,-0.048710264,0.7298483,-0.36212674,4.755108,-0.1757326,159.61287,-75.22463,-22.65599,6.018903e-05,-9.094841e-05,6.7267647e-06,-0.00031230305,0.00012853512,0.00012829283,0.24774764,0.04585513,0.40140474,-0.0021112561,-0.0022845494,0.007675159,0.0,0.0,0.0,3.138334e-07,0.0013446936,0.029748235,1.919632e-05,3.4743223e-06,3.2424596e-06,1.6053093e-05,0.012062527,0.0119532915,0.005997555,0.048283033,0.047771983,0.04650817,1.1563005e-11,1.1067373e-11,1.766256e-11,1.0000132e-08,1.0000139e-08,1.0000074e-08,9.12222e-06,6.9372177e-06,3.775107e-05,8.266084e-06,8.442887e-06,3.796364e-05,0.0,0.0,743,0.30992743,0.21565753,0.04524682,0.04399014,0.039459,0.017764363,0.0,0.0,0.0,2.1e-05,0,0,0,831,0,0,0,0
1129284944,0.68239677,0.028509129,-0.0477783,0.7288616,-0.3482906,4.8074164,-0.07948055,159.52768,-74.23056,-22.674282,6.006439e-05,-9.0897105e-05,6.746812e-06,-0.00031535156,0.00013049376,0.00012947939,0.24772818,0.04591025,0.4015324,-0.0020227735,-0.002319063,0.0078062783,0.0,0.0,0.0,2.8302722e-07,0.0012726069,0.02948513,1.9233088e-05,3.4613292e-06,3.2577404e-06,1.6189199e-05,0.011887173,0.011952788,0.0059803426,0.048352215,0.047850672,0.046325747,1.159086e-11,1.1124343e-11,1.7702173e-11,1.0000152e-08,1.0000156e-08,1.0000036e-08,9.031785e-06,6.879768e-06,3.7612404e-05,8.199274e-06,8.373182e-06,3.78128e-05,0.0,0.0,743,0.3101659,0.21523416,0.04601354,0.08898903,0.04083629,0.0013384216,0.0,0.0,0.0,-1.9e-05,0,0,0,831,0,0,0,0
