timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
1208592527,1528824269600087,325155615,-1169562006,62544,28440,0.23500001,0.044824764,0.508,1.09,0.62,1.09,87,4,4.967,-4.967,0.030000001,-0.035,3.1409016,0,4,1,20
1208799285,1528824269800087,325155527,-1169562006,62567,28463,0.23,0.045781728,0.512,1.0940001,0.62,1.09,87,4,4.7850003,-4.7850003,-0.054,-0.133,3.1471748,0,4,1,20
1209005515,1528824270000087,325155442,-1169562007,62582,28479,0.22900002,0.04872191,0.517,1.1,0.62,1.09,87,4,4.6190004,-4.6190004,-0.035,-0.14400001,3.1482115,0,4,1,20
1209192484,1528824270200087,325155362,-1169562007,62633,28529,0.22000001,0.048765894,0.52000004,1.105,0.62,1.09,87,5,4.314,-4.314,-0.027,-0.11000001,3.147974,0,4,1,20
1209390480,1528824270400087,325155285,-1169562007,62632,28528,0.18100001,0.045689225,0.52000004,1.107,0.62,1.09,87,5,4.0230002,-4.0220003,0.087000005,-0.16800001,3.1324255,0,4,1,20
1209593514,1528824270600087,325155216,-1169562005,62614,28510,0.17600001,0.048330434,0.518,1.1010001,0.62,1.09,87,5,3.5310001,-3.5310001,0.052,-0.13900001,3.1296787,0,4,1,20
1209793868,1528824270800087,325155159,-1169562003,62643,28540,0.19100001,0.05953056,0.51600003,1.0910001,0.62,1.09,87,5,2.8200002,-2.8140001,0.17300001,-0.476,3.1091866,0,4,1,20
1209986503,1528824271000087,325155115,-1169561999,62622,28518,0.193,0.08987764,0.51500005,1.0860001,0.62,1.09,87,5,2.052,-2.029,0.30600002,-0.094000004,3.072626,0,4,1,20
1210191481,1528824271200087,325155084,-1169561991,62685,28581,0.19000001,0.12621818,0.51500005,1.077,0.62,1.09,87,13,1.442,-1.3980001,0.35300002,-0.035,3.0121148,0,4,1,20
1210394530,1528824271400087,325155061,-1169561980,62711,28607,0.172,0.15809384,0.513,1.0680001,0.62,1.09,87,13,1.215,-1.0500001,0.611,0.023000002,2.8568559,0,4,1,20
1210594640,1528824271600087,325155045,-1169561967,62782,28678,0.15200001,0.19056708,0.512,1.059,0.62,1.09,87,13,1.065,-0.794,0.70900005,-0.33400002,2.675487,0,4,1,20
1210794513,1528824271800087,325155034,-1169561948,62866,28762,0.16100001,0.20331618,0.512,1.057,0.62,1.09,87,13,1.102,-0.441,1.01,-0.21300001,2.351261,0,4,1,20
1210995481,1528824272000087,325155030,-1169561925,62965,28861,0.19100001,0.16667701,0.512,1.054,0.62,1.09,87,13,1.192,-0.038000003,1.192,-0.60300004,1.9032109,0,4,1,20
1211196481,1528824272200087,325155030,-1169561897,63133,29030,0.192,0.14069813,0.51100004,1.051,0.62,1.09,87,15,1.4070001,-0.029000001,1.4070001,-0.66,1.7207966,0,4,1,20
1211395478,1528824272400087,325155031,-1169561859,63324,29220,0.18800001,0.0993958,0.51100004,1.049,0.62,1.09,87,15,2.043,0.12200001,2.039,-0.684,1.5804336,0,4,1,20
1211595230,1528824272600087,325155034,-1169561811,63501,29398,0.178,0.07955786,0.51000005,1.046,0.62,1.09,87,15,2.4490001,0.14600001,2.4450002,-0.59800005,1.5380696,0,4,1,20
1211792443,1528824272800087,325155038,-1169561754,63675,29571,0.187,0.06941628,0.51000005,1.0450001,0.65,1.17,87,15,2.8100002,0.22900002,2.8000002,-0.661,1.5101256,0,4,1,19
1211996525,1528824273000086,325155042,-1169561689,63913,29809,0.18900001,0.06099803,0.51100004,1.042,0.62,1.09,87,15,3.2080002,0.21200001,3.2010002,-0.84200007,1.5069462,0,4,1,20
1212193515,1528824273200086,325155044,-1169561615,64088,29984,0.193,0.054760225,0.51100004,1.041,0.62,1.09,87,9,3.6880002,0.039,3.6880002,-0.91800004,1.5372295,0,4,1,20
1212390503,1528824273400086,325155044,-1169561530,64291,30187,0.18,0.047484994,0.51100004,1.0400001,0.62,1.09,87,9,4.1060004,-0.024,4.1060004,-0.906,1.5603932,0,4,1,20
1212585555,1528824273600086,325155044,-1169561439,64459,30355,0.18800001,0.045995705,0.512,1.0380001,0.62,1.09,87,9,4.3300004,0.034,4.3300004,-0.851,1.5618219,0,4,1,20
1212789514,1528824273800086,325155044,-1169561343,64655,30552,0.178,0.04453207,0.513,1.0350001,0.62,1.09,87,9,4.5750003,0.042000003,4.5750003,-0.762,1.561707,0,4,1,20
1212990488,1528824274000086,325155044,-1169561242,64826,30722,0.17400001,0.043169495,0.513,1.034,0.62,1.09,87,9,4.6920004,-0.032,4.6920004,-0.71500003,1.5703901,0,4,1,20
1213190479,1528824274200086,325155043,-1169561138,65006,30902,0.172,0.04051956,0.513,1.033,0.62,1.09,87,13,4.925,-0.104,4.9240003,-0.57600003,1.5825588,0,4,1,20
1213391482,1528824274400086,325155042,-1169561031,65122,31018,0.16600001,0.0407756,0.513,1.029,0.62,1.09,87,13,4.938,-0.010000001,4.938,-0.48600003,1.577318,0,4,1,20
1213594478,1528824274600086,325155041,-1169560926,65182,31078,0.17400001,0.042993043,0.514,1.028,0.62,1.09,87,13,4.827,-0.0050000004,4.827,-0.36900002,1.5745143,0,4,1,20
1213792525,1528824274800086,325155041,-1169560820,65279,31175,0.171,0.04058414,0.514,1.026,0.62,1.09,87,13,4.9170003,-0.040000003,4.9170003,-0.29900002,1.5769434,0,4,1,20
1213991527,1528824275000086,325155040,-1169560716,65330,31226,0.28800002,0.07273607,0.51900005,1.0350001,0.62,1.09,87,13,4.8770003,-0.07,4.8770003,-0.257,1.5791148,0,4,1,20
1214192528,1528824275200086,325155040,-1169560613,65364,31260,0.177,0.04917622,0.526,1.036,0.62,1.09,68,8,4.697,0.043,4.697,-0.076000005,1.5669569,0,4,1,20
1214391479,1528824275400086,325155040,-1169560512,65377,31273,0.147,0.03950989,0.52500004,1.029,0.62,1.09,68,8,4.5290003,0.045,4.5290003,-0.039,1.5630742,0,4,1,20
1214588717,1528824275600086,325155040,-1169560419,65359,31256,0.16000001,0.04784366,0.52400005,1.026,0.62,1.09,68,8,4.1480002,0.006,4.1480002,0.23600002,1.5658692,0,4,1,20
1214790729,1528824275800086,325155040,-1169560331,65362,31258,0.148,0.04684324,0.523,1.019,0.62,1.09,68,8,3.8690002,-0.045,3.8690002,0.25,1.5747155,0,4,1,20
1214991521,1528824276000086,325155043,-1169560249,65331,31228,0.15,0.04302655,0.52000004,1.01,0.62,1.09,68,8,3.7080002,0.185,3.703,0.21300001,1.5443102,0,4,1,20
1215196504,1528824276200086,325155046,-1169560178,65327,31223,0.157,0.063028544,0.518,1.005,0.62,1.09,74,3,2.785,0.165,2.7800002,-0.172,1.5333728,0,4,1,20
1215392481,1528824276400086,325155050,-1169560122,65292,31188,0.177,0.08068046,0.518,1.0020001,0.62,1.09,74,3,2.342,0.19000001,2.334,0.104,1.5164874,0,4,1,20
1215593570,1528824276600086,325155054,-1169560080,65250,31146,0.193,0.12481023,0.52000004,1.001,0.62,1.09,74,3,1.595,0.256,1.5740001,0.24300002,1.4847387,0,4,1,20
1215793620,1528824276800086,325155061,-1169560050,65227,31123,0.22100002,0.17008233,0.523,1.003,0.62,1.09,74,3,1.266,0.42400002,1.1930001,0.11000001,1.3951066,0,4,1,20
1215995246,1528824277000086,325155069,-1169560028,65201,31097,0.23,0.23529463,0.527,1.006,0.62,1.09,74,3,0.92700005,0.43500003,0.81900007,0.12100001,1.2877479,0,4,1,20
1216193521,1528824277200086,325155078,-1169560013,65209,31105,0.209,0.272419,0.532,1.008,0.62,1.09,79,3,0.80500007,0.643,0.485,0.085,1.0137396,0,4,1,20
1216393593,1528824277400086,325155093,-1169560006,65223,31120,0.21700001,0.28917277,0.536,1.013,0.62,1.09,79,3,0.90200007,0.882,0.18800001,0.089,0.6358613,0,4,1,20
1216598482,1528824277600086,325155113,-1169560003,65203,31100,0.24800001,0.22291535,0.54200006,1.0200001,0.62,1.09,79,3,1.2360001,1.2360001,0.028,-0.009000001,0.25090712,0,4,1,20
1216789514,1528824277800086,325155140,-1169560004,65203,31099,0.24800001,0.16427177,0.549,1.0270001,0.62,1.09,79,3,1.6400001,1.6290001,-0.186,0.08400001,0.014393904,0,4,1,20
1216990528,1528824278000086,325155173,-1169560009,65172,31068,0.257,0.12807783,0.555,1.0350001,0.62,1.09,79,3,2.055,2.032,-0.31100002,0.11000001,6.193978,0,4,1,20
1217189597,1528824278200086,325155215,-1169560015,65149,31045,0.284,0.11244388,0.56200004,1.0430001,0.62,1.09,84,3,2.5170002,2.5010002,-0.289,0.11800001,6.1794004,0,4,1,20
1217389521,1528824278400086,325155265,-1169560019,65127,31023,0.252,0.07452154,0.568,1.049,0.62,1.09,84,3,2.9340003,2.9160001,-0.32500002,0.231,6.1742654,0,4,1,20
1217585888,1528824278600086,325155324,-1169560025,65104,31000,0.22200002,0.06594936,0.57000005,1.052,0.62,1.09,84,3,3.469,3.4600003,-0.25800002,0.125,6.193885,0,4,1,20
1217790483,1528824278800086,325155392,-1169560030,65064,30960,0.28300002,0.075356156,0.57500005,1.0610001,0.62,1.09,84,3,3.8910003,3.8840003,-0.238,0.022000002,6.206396,0,4,1,20
1217992508,1528824279000086,325155467,-1169560034,65030,30926,0.28300002,0.06524808,0.583,1.07,0.62,1.09,84,3,4.3170004,4.313,-0.19500001,0.091000006,6.22472,0,4,1,20
1218192527,1528824279200086,325155548,-1169560037,65013,30909,0.273,0.058324363,0.59000003,1.079,0.62,1.09,105,5,4.59,4.5880003,-0.134,0.038000003,6.2414613,0,4,1,20
1218391480,1528824279400086,325155634,-1169560041,65046,30942,0.171,0.03521603,0.59000003,1.069,0.62,1.09,105,5,4.7320004,4.7310004,-0.124000005,-0.067,6.252988,0,4,1,20
1218593617,1528824279600086,325155724,-1169560046,65106,31003,0.17500001,0.034905363,0.587,1.0630001,0.62,1.09,105,5,4.8950005,4.894,-0.10700001,-0.097,6.257543,0,4,1,20
1218792477,1528824279800086,325155814,-1169560047,65159,31055,0.17300001,0.03549738,0.58500004,1.057,0.62,1.09,105,5,4.9280005,4.9280005,-0.053000003,-0.102000006,6.2656364,0,4,1,20
1218999634,1528824280000086,325155905,-1169560048,65176,31072,0.201,0.04280088,0.58500004,1.0580001,0.62,1.09,105,5,5.0010004,5.0010004,-0.07,-0.072000004,6.267273,0,4,1,20
1219196479,1528824280200086,325155996,-1169560050,65173,31070,0.208,0.043662377,0.587,1.0580001,0.62,1.09,105,2,5.0680003,5.0670004,-0.058000002,-0.124000005,6.269646,0,4,1,20
1219388103,1528824280400086,325156088,-1169560050,65185,31082,0.20500001,0.04242965,0.588,1.0580001,0.62,1.09,105,2,5.057,5.056,-0.042000003,-0.035,6.2724776,0,4,1,20
1219594483,1528824280600086,325156180,-1169560051,65211,31107,0.19100001,0.042119853,0.58900005,1.057,0.62,1.09,105,2,5.0690002,5.0690002,-0.063,-0.012,6.271572,0,4,1,20
1219797630,1528824280800086,325156273,-1169560053,65221,31117,0.187,0.04387618,0.58900005,1.0550001,0.62,1.09,105,2,5.045,5.045,-0.040000003,-0.034,6.2734513,0,4,1,20
1219997519,1528824281000086,325156365,-1169560053,65228,31124,0.194,0.04265864,0.588,1.0530001,0.62,1.09,105,2,5.006,5.005,-0.091000006,0.13000001,6.2688637,0,4,1,20
1220197856,1528824281200086,325156457,-1169560054,65229,31126,0.20600002,0.046029564,0.58900005,1.0530001,0.62,1.09,105,5,4.986,4.986,-0.002,0.08800001,6.2757664,0,4,1,20
1220399476,1528824281400086,325156550,-1169560055,65188,31085,0.177,0.04311975,0.59000003,1.051,0.62,1.09,105,5,4.973,4.971,-0.136,0.286,6.264514,0,4,1,20
1220595548,1528824281600086,325156640,-1169560057,65154,31051,0.208,0.04405333,0.59000003,1.052,0.62,1.09,105,5,4.9890003,4.9890003,-0.042000003,0.192,6.2698317,0,4,1,20
1220794488,1528824281800086,325156731,-1169560061,65086,30982,0.21000001,0.04280507,0.592,1.052,0.62,1.09,105,5,4.9880004,4.984,-0.21300001,0.24900001,6.2537155,0,4,1,20
1221014885,1528824282000086,325156823,-1169560063,65033,30930,0.187,0.042665794,0.59300005,1.052,0.62,1.09,105,5,4.96,4.96,0.039,0.28100002,6.273707,0,4,1,20
1221198777,1528824282200086,325156914,-1169560064,64987,30883,0.215,0.04432141,0.59400004,1.0530001,0.62,1.09,104,5,5.072,5.071,-0.072000004,0.246,6.271271,0,4,1,20
1221394484,1528824282400086,325157004,-1169560066,64862,30759,0.201,0.044003587,0.59400004,1.052,0.62,1.09,104,5,4.9100003,4.9090004,-0.09200001,0.272,6.267641,0,4,1,20
1221595480,1528824282600086,325157094,-1169560066,64768,30665,0.19700001,0.041470766,0.595,1.052,0.62,1.09,104,5,5.092,5.092,0.053000003,0.342,6.2822857,0,4,1,20
1221798480,1528824282800086,325157185,-1169560066,64675,30571,0.19700001,0.042661082,0.596,1.051,0.62,1.09,104,5,4.9100003,4.9100003,-0.0050000004,0.284,6.2821717,0,4,1,20
1221991535,1528824283000086,325157274,-1169560066,64598,30495,0.21200001,0.045869518,0.596,1.052,0.62,1.09,104,5,5.0010004,5.0010004,0.016,0.245,0.0010812314,0,4,1,20
1222197518,1528824283200086,325157364,-1169560064,64543,30440,0.209,0.046389453,0.59800005,1.0530001,0.62,1.09,104,5,4.9040003,4.9020004,0.14500001,0.15,0.016001003,0,4,1,20
1222395153,1528824283400086,325157454,-1169560062,64479,30376,0.21200001,0.04588261,0.59900004,1.054,0.62,1.09,104,5,4.9280005,4.927,0.076000005,0.194,0.015690334,0,4,1,20
1222596092,1528824283600086,325157543,-1169560059,64430,30326,0.208,0.0444469,0.6,1.054,0.62,1.09,104,5,4.9160004,4.913,0.16700001,0.08800001,0.02563714,0,4,1,20
1222797520,1528824283800086,325157633,-1169560055,64377,30273,0.202,0.04293946,0.601,1.054,0.62,1.09,104,5,4.938,4.9360003,0.125,0.13100001,0.025468541,0,4,1,20
1222997512,1528824284000086,325157722,-1169560053,64302,30199,0.19600001,0.04049024,0.60200006,1.052,0.62,1.09,104,5,4.905,4.905,0.089,0.10300001,0.02139564,0,4,1,20
1223193515,1528824284200086,325157811,-1169560051,64246,30142,0.20300001,0.044351608,0.60200006,1.051,0.62,1.09,97,5,4.8840003,4.8830004,0.102000006,-0.014,0.021162814,0,4,1,20
1223391478,1528824284400086,325157900,-1169560048,64224,30121,0.185,0.04092954,0.6,1.049,0.62,1.09,97,5,4.907,4.906,0.132,-0.09900001,0.024474924,0,4,1,20
1223593523,1528824284600086,325157989,-1169560046,64214,30110,0.185,0.04152016,0.59800005,1.046,0.62,1.09,97,5,4.842,4.841,0.086,-0.083000004,0.02086925,0,4,1,20
1223794528,1528824284800086,325158078,-1169560044,64203,30100,0.179,0.04136849,0.59400004,1.042,0.62,1.09,97,5,4.8450003,4.8450003,0.028,-0.14600001,0.012790121,0,4,1,20
1223998579,1528824285000086,325158166,-1169560045,64231,30128,0.15900001,0.033000685,0.587,1.028,0.62,1.09,97,5,4.8370004,4.8370004,-0.015000001,-0.19500001,0.0025635394,0,4,1,20
1224194482,1528824285200086,325158254,-1169560045,64277,30174,0.178,0.03641123,0.58100003,1.0250001,0.62,1.09,97,6,4.899,4.899,0.048,-0.33100003,0.006188937,0,4,1,20
1224391527,1528824285400086,325158344,-1169560045,64327,30224,0.216,0.0478482,0.58100003,1.026,0.62,1.09,97,6,4.8910003,4.8900003,-0.038000003,-0.28800002,0.0004279547,0,4,1,20
1224590480,1528824285600086,325158433,-1169560047,64379,30276,0.26000002,0.054837894,0.58500004,1.0320001,0.62,1.09,97,6,4.9630003,4.9630003,-0.056,-0.303,6.278179,0,4,1,20
1224796481,1528824285800086,325158523,-1169560048,64405,30302,0.25300002,0.05371966,0.59000003,1.0370001,0.62,1.09,97,6,4.992,4.992,-0.041,-0.22200002,6.2764397,0,4,1,20
1224996508,1528824286000086,325158614,-1169560049,64435,30332,0.246,0.052689217,0.595,1.042,0.62,1.09,97,6,4.9420004,4.94,-0.11000001,-0.20400001,6.2682214,0,4,1,20
1225196482,1528824286200086,325158704,-1169560051,64478,30375,0.24100001,0.053049978,0.6,1.0480001,0.62,1.09,97,5,5.01,5.0080004,-0.113000005,-0.293,6.2642245,0,4,1,20
1225407716,1528824286400086,325158795,-1169560053,64499,30395,0.21400002,0.04831787,0.60300004,1.0500001,0.62,1.09,97,5,4.9760003,4.9760003,-0.032,-0.18200001,6.271393,0,4,1,20
1225593518,1528824286600086,325158885,-1169560053,64499,30396,0.209,0.04692562,0.605,1.052,0.62,1.09,97,5,5.005,5.005,-0.051000003,-0.061000004,6.272283,0,4,1,20
1225794550,1528824286800086,325158975,-1169560054,64491,30388,0.19700001,0.04082796,0.60400003,1.0530001,0.62,1.09,97,5,4.906,4.906,-0.034,-0.102000006,6.274641,0,4,1,20
1225994480,1528824287000086,325159065,-1169560055,64488,30385,0.18800001,0.040008355,0.60200006,1.0500001,0.62,1.09,97,5,5.0080004,5.0070004,-0.094000004,-0.223,6.269084,0,4,1,20
1226193614,1528824287200086,325159156,-1169560056,64504,30401,0.194,0.039766625,0.60200006,1.047,0.62,1.09,91,9,4.971,4.971,-0.021000002,-0.054,6.274408,0,4,1,20
1226392154,1528824287400086,325159246,-1169560057,64532,30429,0.19000001,0.043043658,0.60200006,1.044,0.62,1.09,91,9,4.945,4.945,0.001,-0.147,6.2789474,0,4,1,20
1226602480,1528824287600086,325159336,-1169560056,64528,30425,0.19600001,0.042006757,0.60200006,1.0430001,0.62,1.09,91,9,4.999,4.999,0.033,-0.17300001,0.0016414821,0,4,1,20
1226791478,1528824287800086,325159427,-1169560056,64552,30449,0.19600001,0.041640412,0.60200006,1.041,0.62,1.09,91,9,5.0020003,5.0020003,0.078,-0.10300001,0.009146921,0,4,1,20
1227002502,1528824288000086,325159517,-1169560055,64537,30434,0.19000001,0.0386093,0.601,1.0400001,0.62,1.09,91,9,4.9740005,4.973,0.076000005,-0.069000006,0.012620126,0,4,1,20
1227183483,1528824288200086,325159607,-1169560053,64534,30431,0.179,0.03807191,0.59800005,1.0380001,0.62,1.09,91,9,4.992,4.991,0.085,0.026,0.01499866,0,4,1,20
1227388562,1528824288400086,325159697,-1169560053,64545,30442,0.186,0.03984883,0.596,1.036,0.62,1.09,90,12,5.0070004,5.0070004,0.05,-0.044000003,0.012423602,0,4,1,20
1227591528,1528824288600086,325159788,-1169560053,64558,30455,0.209,0.045641404,0.595,1.036,0.62,1.09,90,12,5.045,5.045,0.0050000004,-0.15300001,0.0070265206,0,4,1,20
1227792478,1528824288800086,325159880,-1169560053,64589,30486,0.21000001,0.04205859,0.596,1.0370001,0.62,1.09,90,12,5.039,5.039,0.037,-0.23700002,0.007263536,0,4,1,20
1227995479,1528824289000085,325159971,-1169560052,64639,30536,0.19000001,0.042216893,0.596,1.0370001,0.62,1.09,90,12,5.026,5.026,0.068,-0.26500002,0.010632371,0,4,1,20
1228194482,1528824289200085,325160063,-1169560051,64660,30557,0.172,0.040378537,0.592,1.0350001,0.62,1.09,90,18,5.032,5.032,-0.019000001,-0.20500001,0.0025591762,0,4,1,20
1228387478,1528824289400085,325160154,-1169560050,64694,30591,0.16900001,0.039887227,0.588,1.031,0.62,1.09,90,18,5.005,5.004,0.078,-0.20400001,0.009687798,0,4,1,20
1228588886,1528824289600085,325160245,-1169560048,64737,30634,0.319,0.06137415,0.592,1.0400001,0.62,1.09,90,18,5.018,5.017,0.085,-0.263,0.012059177,0,4,1,20
1228788699,1528824289800085,325160336,-1169560047,64777,30674,0.32900003,0.06372022,0.60200006,1.051,0.62,1.09,90,18,5.0230002,5.0230002,0.025,-0.21700001,0.008480379,0,4,1,20
1228988482,1528824290000085,325160427,-1169560046,64832,30729,0.34600002,0.065677784,0.61200005,1.0630001,0.62,1.09,90,18,5.046,5.045,0.066,-0.316,0.0107507035,0,4,1,20
1229195245,1528824290200085,325160519,-1169560045,64885,30782,0.257,0.04852748,0.619,1.069,0.62,1.09,75,6,5.111,5.11,0.063,-0.148,0.011826001,0,4,1,20
1229388479,1528824290400085,325160611,-1169560044,64912,30809,0.25,0.047853608,0.62200004,1.0730001,0.62,1.09,75,6,5.083,5.083,0.003,-0.09900001,0.005846329,0,4,1,20
1229585513,1528824290600085,325160703,-1169560044,64916,30814,0.24100001,0.047844183,0.625,1.0780001,0.62,1.09,75,6,5.0420003,5.0420003,0.032,0.036000002,0.006119124,0,4,1,20
1229783606,1528824290800085,325160794,-1169560043,64893,30790,0.23300001,0.045520455,0.62700003,1.082,0.62,1.09,75,6,5.0820003,5.0820003,0.062000003,0.074,0.009513265,0,4,1,20
1229988107,1528824291000085,325160886,-1169560042,64877,30774,0.231,0.046700295,0.629,1.0860001,0.62,1.09,75,6,5.109,5.109,0.07300001,0.17400001,0.012037535,0,4,1,20
1230186480,1528824291200085,325160979,-1169560041,64823,30720,0.24700001,0.049744498,0.632,1.0910001,0.62,1.09,75,12,5.1060004,5.1060004,0.045,0.16800001,0.010421186,0,4,1,20
1230386483,1528824291400085,325161070,-1169560041,64762,30659,0.25,0.050110146,0.63500005,1.095,0.62,1.09,75,12,5.0480003,5.0480003,0.039,0.16700001,0.009007469,0,4,1,20
1230586484,1528824291600085,325161162,-1169560041,64691,30589,0.245,0.052345913,0.638,1.1010001,0.62,1.09,75,12,5.078,5.078,0.042000003,0.193,0.008624893,0,4,1,20
1230786483,1528824291800085,325161254,-1169560040,64630,30527,0.24400002,0.04854319,0.642,1.1060001,0.62,1.09,75,12,5.105,5.104,0.07300001,0.22700001,0.011860733,0,4,1,20
1230987481,1528824292000085,325161346,-1169560039,64544,30441,0.24700001,0.046200607,0.64400005,1.1120001,0.62,1.09,75,12,5.143,5.142,0.108,0.439,0.016875936,0,4,1,20
1231190531,1528824292200085,325161438,-1169560038,64497,30394,0.24800001,0.05097862,0.647,1.1170001,0.62,1.09,75,5,5.0160003,5.0160003,0.079,0.193,0.016303992,0,4,1,20
1231389527,1528824292400085,325161529,-1169560037,64357,30254,0.257,0.052508578,0.65000004,1.123,0.62,1.09,75,5,5.11,5.1080003,0.13000001,0.437,0.021014286,0,4,1,20
1231590051,1528824292600085,325161620,-1169560035,64290,30188,0.25,0.051943265,0.65300006,1.1270001,0.62,1.09,75,5,4.986,4.985,0.112,0.19000001,0.021785896,0,4,1,20
1231788479,1528824292800085,325161711,-1169560033,64203,30100,0.22200002,0.04583531,0.656,1.1290001,0.62,1.09,75,5,5.1140003,5.1140003,0.07700001,0.351,0.017865887,0,4,1,20
1231990489,1528824293000085,325161803,-1169560031,64177,30074,0.23500001,0.045374893,0.657,1.13,0.62,1.09,75,5,5.0600004,5.056,0.185,0.09900001,0.027895072,0,4,1,20
1232188480,1528824293200085,325161893,-1169560028,64088,29985,0.185,0.039934002,0.652,1.1240001,0.62,1.09,75,5,5.0330005,5.031,0.147,0.024,0.028631601,0,4,1,20
1232383480,1528824293400085,325161984,-1169560026,64042,29939,0.17400001,0.036733944,0.64400005,1.115,0.62,1.09,75,5,5.131,5.13,0.051000003,0.054,0.0177116,0,4,1,20
1232584483,1528824293600085,325162075,-1169560025,63976,29873,0.22000001,0.04386239,0.64400005,1.118,0.62,1.09,75,5,5.058,5.058,0.068,0.24200001,0.015741298,0,4,1,20
1232785580,1528824293800085,325162166,-1169560024,63928,29826,0.23300001,0.047778558,0.646,1.121,0.62,1.09,75,5,5.0090003,5.0070004,0.115,0.072000004,0.019317128,0,4,1,20
1232989518,1528824294000085,325162257,-1169560023,63872,29770,0.22700001,0.043929935,0.646,1.1220001,0.62,1.09,75,5,5.064,5.064,0.071,0.067,0.016347276,0,4,1,20
1233185517,1528824294200085,325162349,-1169560022,63823,29720,0.21900001,0.042578526,0.646,1.123,0.62,1.09,75,5,5.117,5.117,0.049000002,-0.014,0.012579286,0,4,1,20
1233385523,1528824294400085,325162440,-1169560021,63768,29665,0.23300001,0.04849938,0.648,1.1270001,0.62,1.09,75,6,5.058,5.057,0.124000005,0.041,0.018162418,0,4,1,20
1233585613,1528824294600085,325162532,-1169560019,63714,29611,0.23600002,0.046296775,0.65000004,1.13,0.62,1.09,75,6,5.0870004,5.0860004,0.078,0.056,0.016580103,0,4,1,20
1233782507,1528824294800085,325162624,-1169560018,63672,29570,0.22500001,0.04654339,0.652,1.1320001,0.62,1.09,75,6,5.122,5.1210003,0.082,0.10300001,0.016270133,0,4,1,20
1233987479,1528824295000085,325162716,-1169560017,63572,29470,0.224,0.043372475,0.652,1.131,0.62,1.09,75,6,5.1520004,5.151,0.096,0.089,0.017607404,0,4,1,20
1234190478,1528824295200085,325162809,-1169560015,63552,29450,0.22500001,0.04314279,0.652,1.13,0.62,1.09,75,3,5.1780005,5.176,0.16000001,-0.041,0.024785245,0,4,1,20
1234389548,1528824295400085,325162903,-1169560013,63549,29447,0.22800002,0.0431763,0.652,1.1290001,0.62,1.09,75,3,5.1660004,5.1650004,0.116000004,-0.17500001,0.023508187,0,4,1,20
1234589536,1528824295600085,325162996,-1169560011,63567,29465,0.264,0.049143407,0.65500003,1.133,0.62,1.09,75,3,5.1910005,5.1910005,0.044000003,-0.165,0.016469276,0,4,1,20
1234789523,1528824295800085,325163089,-1169560011,63571,29469,0.25800002,0.048204422,0.65800005,1.136,0.62,1.09,75,3,5.135,5.135,0.049000002,-0.16900001,0.012740728,0,4,1,20
1234991536,1528824296000085,325163180,-1169560009,63561,29459,0.256,0.04777978,0.661,1.138,0.62,1.09,75,3,5.018,5.017,0.07300001,-0.15200001,0.013683555,0,4,1,20
1235183478,1528824296200085,325163271,-1169560008,63579,29476,0.257,0.047048315,0.66300005,1.141,0.62,1.09,75,3,5.0940003,5.0940003,0.035,-0.192,0.010010859,0,4,1,20
1235395535,1528824296400085,325163364,-1169560008,63566,29464,0.24900001,0.044334676,0.666,1.143,0.62,1.09,80,4,5.2050004,5.2040005,0.083000004,-0.142,0.013324018,0,4,1,20
1235587510,1528824296600085,325163457,-1169560008,63568,29466,0.24200001,0.045800928,0.66700006,1.1450001,0.62,1.09,80,4,5.1390004,5.1390004,0.066,-0.149,0.013093634,0,4,1,20
1235789514,1528824296800085,325163550,-1169560008,63567,29465,0.18800001,0.040395293,0.666,1.143,0.62,1.09,80,4,5.1720004,5.1720004,0.040000003,-0.124000005,0.0098633785,0,4,1,20
1235991564,1528824297000085,325163645,-1169560009,63588,29486,0.18300001,0.03736418,0.661,1.141,0.62,1.09,80,4,5.2380004,5.2380004,0.034,-0.106000006,0.007954687,0,4,1,20
1236188481,1528824297200085,325163739,-1169560008,63565,29463,0.208,0.039150003,0.65900004,1.141,0.62,1.09,80,4,5.1200004,5.1200004,0.053000003,-0.14,0.009248674,0,4,1,20
1236390478,1528824297400085,325163832,-1169560008,63587,29484,0.25100002,0.049560018,0.661,1.1450001,0.62,1.09,80,4,5.2120004,5.2120004,-0.024,-0.141,0.0033253757,0,4,1,20
1236592285,1528824297600085,325163926,-1169560006,63571,29469,0.24200001,0.04520699,0.66300005,1.1470001,0.62,1.09,80,4,5.1460004,5.1460004,0.062000003,-0.042000003,0.008332725,0,4,1,20
1236790479,1528824297800085,325164019,-1169560005,63571,29469,0.23900001,0.04507068,0.66400003,1.149,0.62,1.09,80,4,5.162,5.1610003,0.065000005,-0.079,0.010605493,0,4,1,20
1236988108,1528824298000085,325164112,-1169560002,63558,29456,0.254,0.04726805,0.66700006,1.153,0.62,1.09,80,4,5.11,5.1080003,0.142,-0.0050000004,0.019350115,0,4,1,20
1237189581,1528824298200085,325164202,-1169560000,63512,29410,0.23400001,0.044904176,0.66800004,1.153,0.62,1.09,80,6,4.967,4.967,0.008,-0.063,0.009538049,0,4,1,20
