timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,fix_type,vel_ned_valid,satellites_used
800395515,1537372615600309,323878513,-1170769604,75327,40883,0.15400001,0.035908055,0.66700006,0.794,0.59999996,0.95,95,3,4.354,-4.354,0.064,0.013,3.139779,0,nan,3,1,18
800595514,1537372615800309,323878443,-1170769603,75282,40838,0.16900001,0.048532892,0.66400003,0.79600006,0.62,0.95,95,3,3.6750002,-3.673,0.124000005,0.117000006,3.1273715,0,nan,3,1,17
800791513,1537372616000309,323878387,-1170769602,75165,40721,0.164,0.05148215,0.66,0.795,0.59999996,0.95,95,3,3.0360003,-3.0340002,0.082,0.38900003,3.1211016,0,nan,3,1,18
800999517,1537372616200309,323878343,-1170769595,75000,40556,0.158,0.06425325,0.656,0.79300004,0.59999996,0.95,95,3,2.4610002,-2.444,0.28800002,0.358,3.0821695,0,nan,3,1,18
801195518,1537372616400309,323878310,-1170769577,74783,40339,0.164,0.09807703,0.65300006,0.79300004,0.62,1.01,95,7,1.8050001,-1.756,0.42000002,0.333,3.028653,0,nan,3,1,17
801396521,1537372616600309,323878282,-1170769563,74647,40203,0.26200002,0.15432096,0.65400004,0.79600006,0.59999996,0.95,95,7,1.5990001,-1.442,0.689,0.44400004,2.9322479,0,nan,3,1,18
801594822,1537372616800309,323878260,-1170769548,74475,40031,0.18200001,0.13538152,0.65500003,0.79700005,0.59999996,0.95,95,7,1.4740001,-1.279,0.734,0.634,2.755874,0,nan,3,1,18
801796516,1537372617000309,323878240,-1170769528,74272,39828,0.187,0.12980048,0.65300006,0.79600006,0.59999996,0.95,95,7,1.3870001,-0.994,0.96800005,0.601,2.5542572,0,nan,3,1,18
801999548,1537372617200309,323878224,-1170769509,74091,39647,0.16700001,0.13774295,0.65000004,0.794,0.59999996,0.95,95,7,1.2670001,-0.88900006,0.90300006,0.47000003,2.457351,0,nan,3,1,18
802194612,1537372617400309,323878210,-1170769493,73977,39533,0.16000001,0.16179323,0.647,0.79300004,0.59999996,0.95,95,5,1.1270001,-0.684,0.896,0.36200002,2.3586745,0,nan,3,1,18
802396580,1537372617600309,323878201,-1170769476,73890,39446,0.149,0.18362242,0.64400005,0.791,0.59999996,0.95,95,5,1.033,-0.43300003,0.938,0.29900002,2.2033591,0,nan,3,1,18
802598616,1537372617800309,323878195,-1170769456,73820,39376,0.156,0.17499682,0.64000005,0.78700006,0.59999996,0.95,95,5,0.883,-0.35500002,0.808,0.349,2.0883958,0,nan,3,1,18
802795737,1537372618000309,323878190,-1170769437,73778,39333,0.162,0.22085378,0.637,0.785,0.59999996,0.95,95,5,0.77300006,-0.071,0.77000004,0.13100001,1.9239722,0,nan,3,1,18
802997623,1537372618200309,323878190,-1170769422,73741,39297,0.17400001,0.2144999,0.63500005,0.78400004,0.59999996,0.95,95,5,0.79300004,0.179,0.77300006,0.115,1.6252319,0,nan,3,1,18
803195730,1537372618400309,323878196,-1170769408,73726,39281,0.187,0.2538632,0.634,0.78400004,0.59999996,0.95,95,4,0.86800003,0.42100003,0.75900006,0.079,1.3912405,0,nan,3,1,18
803390572,1537372618600309,323878209,-1170769386,73658,39214,0.16100001,0.13428807,0.633,0.78300005,0.59999996,0.95,95,4,1.194,0.80200005,0.88500005,0.07,0.95635885,0,nan,3,1,18
803595612,1537372618800309,323878228,-1170769362,73597,39153,0.187,0.108272016,0.63100004,0.78300005,0.63,1.0,95,4,1.575,1.1780001,1.0450001,0.085,0.816207,0,nan,3,1,17
803799585,1537372619000309,323878257,-1170769331,73538,39094,0.165,0.08082148,0.629,0.78200006,0.59999996,0.95,95,4,1.955,1.526,1.222,0.127,0.7252471,0,nan,3,1,18
803995618,1537372619200309,323878290,-1170769293,73462,39018,0.18900001,0.065690346,0.62700003,0.781,0.59999996,0.95,95,4,2.377,1.894,1.4360001,0.002,0.6788107,0,nan,3,1,18
804198561,1537372619400309,323878334,-1170769248,73316,38872,0.17,0.04994329,0.625,0.77900004,0.65999997,1.0,95,2,2.993,2.4180002,1.7630001,0.033,0.6475264,0,nan,3,1,16
804395522,1537372619600309,323878384,-1170769201,73220,38776,0.15100001,0.043125685,0.62200004,0.77500004,0.63,1.0,95,2,3.469,2.766,2.0930002,0.040000003,0.6477143,0,nan,3,1,17
804599562,1537372619800309,323878440,-1170769146,73154,38710,0.155,0.03689434,0.61800003,0.772,0.63,1.0,95,2,3.9500003,3.1620002,2.367,0.031000001,0.644663,0,nan,3,1,17
804808521,1537372620000309,323878502,-1170769087,73103,38659,0.15200001,0.032225758,0.615,0.768,0.59999996,0.95,95,2,4.4,3.5370002,2.617,-0.14,0.6400171,0,nan,3,1,18
804996516,1537372620200309,323878570,-1170769025,73097,38653,0.14500001,0.029463599,0.61200005,0.76500005,0.63,1.0,95,2,4.7700005,3.8470001,2.821,-0.29700002,0.6356403,0,nan,3,1,17
805200526,1537372620400308,323878642,-1170768960,73144,38700,0.16100001,0.030031703,0.61,0.76400006,0.63,1.0,95,5,5.0480003,4.0280004,3.0430002,-0.40800002,0.642009,0,nan,3,1,17
805399514,1537372620600308,323878718,-1170768890,73179,38735,0.149,0.028611181,0.60800004,0.763,0.63,1.0,95,5,5.1660004,4.2120004,2.9910002,-0.68700004,0.6275469,0,nan,3,1,17
805598593,1537372620800308,323878797,-1170768822,73258,38814,0.149,0.02722347,0.606,0.76100004,0.63,1.0,95,5,5.235,4.26,3.042,-0.73700005,0.623038,0,nan,3,1,17
805795515,1537372621000308,323878875,-1170768753,73290,38846,0.149,0.028110446,0.60400003,0.76000005,0.63,1.0,95,5,5.2700005,4.142,3.2580001,-0.70100003,0.64769197,0,nan,3,1,17
805993515,1537372621200308,323878953,-1170768681,73352,38908,0.172,0.03092479,0.60200006,0.75900006,0.63,1.0,95,5,5.347,4.2710004,3.2170002,-0.80100006,0.64658684,0,nan,3,1,17
806200548,1537372621400308,323879034,-1170768611,73396,38952,0.15,0.025984285,0.6,0.757,0.63,1.0,95,5,5.419,4.425,3.1280003,-0.684,0.6262091,0,nan,3,1,17
806396517,1537372621600308,323879118,-1170768540,73441,38997,0.15100001,0.027050158,0.597,0.75500005,0.63,1.0,95,5,5.471,4.465,3.1610003,-0.596,0.6203985,0,nan,3,1,17
806594722,1537372621800308,323879201,-1170768468,73423,38979,0.14500001,0.02669027,0.595,0.754,0.63,1.0,95,5,5.4630003,4.4700003,3.141,-0.611,0.6157495,0,nan,3,1,17
806795514,1537372622000308,323879283,-1170768398,73441,38997,0.16000001,0.028000839,0.59300005,0.753,0.63,1.0,95,5,5.3570004,4.32,3.167,-0.665,0.62520695,0,nan,3,1,17
806999548,1537372622200308,323879364,-1170768326,73472,39028,0.18300001,0.030610804,0.591,0.753,0.63,1.0,95,5,5.3770003,4.3570004,3.15,-0.762,0.6256141,0,nan,3,1,17
807198574,1537372622400308,323879446,-1170768254,73535,39091,0.15200001,0.027241098,0.58900005,0.75200003,0.63,1.0,95,3,5.431,4.355,3.2450001,-0.75500005,0.63488895,0,nan,3,1,17
807396225,1537372622600308,323879528,-1170768183,73637,39194,0.149,0.026724655,0.587,0.75100005,0.63,1.0,95,3,5.5000005,4.418,3.275,-0.65800005,0.6366912,0,nan,3,1,17
807599682,1537372622800308,323879609,-1170768111,73684,39240,0.15400001,0.026368607,0.586,0.75000006,0.59999996,0.95,95,3,5.51,4.4480004,3.2510002,-0.558,0.63336843,0,nan,3,1,18
807801517,1537372623000308,323879693,-1170768036,73707,39263,0.15,0.025547953,0.583,0.748,0.63,1.0,95,3,5.5130005,4.4440002,3.2610002,-0.517,0.6331754,0,nan,3,1,17
807999516,1537372623200308,323879774,-1170767964,73724,39280,0.15,0.026205942,0.58100003,0.74700004,0.63,1.0,95,3,5.453,4.3820004,3.2440002,-0.53800005,0.6355377,0,nan,3,1,17
808199520,1537372623400308,323879855,-1170767894,73779,39335,0.16600001,0.028638758,0.57900006,0.74700004,0.63,1.0,95,5,5.4090004,4.3320003,3.2400002,-0.606,0.6391528,0,nan,3,1,17
808398572,1537372623600308,323879936,-1170767821,73852,39408,0.15900001,0.027691044,0.578,0.74600005,0.63,1.0,95,5,5.4890003,4.3650002,3.328,-0.43600002,0.6464708,0,nan,3,1,17
808592555,1537372623800308,323880016,-1170767749,73846,39402,0.16900001,0.029439515,0.577,0.74600005,0.59999996,0.95,95,5,5.531,4.4090004,3.3390002,-0.358,0.6474004,0,nan,3,1,18
808799514,1537372624000308,323880096,-1170767676,73813,39370,0.16000001,0.028081823,0.57600003,0.74600005,0.63,1.0,95,5,5.406,4.269,3.3170002,-0.17500001,0.655199,0,nan,3,1,17
808999514,1537372624200308,323880175,-1170767604,73807,39363,0.165,0.028971242,0.57500005,0.74600005,0.63,1.0,95,5,5.452,4.307,3.3430002,-0.28500003,0.6578678,0,nan,3,1,17
809198615,1537372624400308,323880254,-1170767532,73793,39350,0.17500001,0.031353615,0.574,0.74700004,0.63,1.0,95,6,5.4350004,4.3,3.325,-0.179,0.6581165,0,nan,3,1,17
809399518,1537372624600308,323880332,-1170767460,73778,39334,0.163,0.028771576,0.574,0.74700004,0.63,1.0,95,6,5.3770003,4.2380004,3.3100002,-0.201,0.6610987,0,nan,3,1,17
809599513,1537372624800308,323880410,-1170767388,73755,39312,0.172,0.02820609,0.574,0.748,0.63,1.0,95,6,5.4820004,4.3120003,3.3850002,-0.11100001,0.66369176,0,nan,3,1,17
809799513,1537372625000308,323880487,-1170767314,73716,39273,0.15400001,0.028236633,0.574,0.748,0.63,1.0,95,6,5.393,4.163,3.4290001,0.041,0.67827505,0,nan,3,1,17
809994573,1537372625200308,323880563,-1170767239,73629,39186,0.162,0.027802395,0.573,0.748,0.63,1.0,95,6,5.385,4.1740003,3.4020002,0.059000004,0.6815643,0,nan,3,1,17
810191518,1537372625400308,323880638,-1170767164,73572,39129,0.277,0.044190686,0.57500005,0.753,0.63,1.0,82,1,5.446,4.116,3.565,0.18200001,0.69297385,0,nan,3,1,17
810394576,1537372625600308,323880714,-1170767089,73499,39055,0.157,0.028415704,0.578,0.753,0.63,1.0,82,1,5.426,4.1390004,3.5080001,0.21200001,0.7004559,0,nan,3,1,17
810588519,1537372625800308,323880789,-1170767014,73463,39019,0.254,0.043152563,0.58000004,0.757,0.63,1.0,82,1,5.3650002,4.097,3.4640002,0.22500001,0.7009581,0,nan,3,1,17
810800516,1537372626000308,323880865,-1170766939,73390,38947,0.16700001,0.02919761,0.582,0.758,0.63,1.0,82,1,5.4020004,4.084,3.5360003,0.24900001,0.71004647,0,nan,3,1,17
810990692,1537372626200308,323880940,-1170766863,73325,38882,0.164,0.028402964,0.58100003,0.75900006,0.63,1.0,82,1,5.4350004,4.1980004,3.4520001,0.18100001,0.69722354,0,nan,3,1,17
811188563,1537372626400308,323881016,-1170766789,73284,38840,0.16600001,0.030050904,0.58100003,0.75900006,0.63,1.0,83,5,5.387,4.1540003,3.4310002,0.074,0.6934467,0,nan,3,1,17
811386053,1537372626600308,323881092,-1170766715,73255,38812,0.18800001,0.03365169,0.58100003,0.76000005,0.63,1.0,83,5,5.4090004,4.117,3.5080001,0.095000006,0.6997068,0,nan,3,1,17
811590765,1537372626800308,323881167,-1170766640,73205,38761,0.17300001,0.028799327,0.58100003,0.76000005,0.63,1.0,83,5,5.3580003,4.091,3.4610002,0.13700001,0.70128685,0,nan,3,1,17
811790560,1537372627000308,323881240,-1170766565,73164,38721,0.16100001,0.028111143,0.58000004,0.75900006,0.65999997,1.01,83,5,5.3650002,4.0810003,3.482,0.058000002,0.70429933,0,nan,3,1,16
811990574,1537372627200308,323881314,-1170766491,73127,38684,0.16900001,0.028786412,0.58000004,0.75900006,0.63,1.0,83,5,5.3690004,4.1070004,3.4580002,0.081,0.70178425,0,nan,3,1,17
812192529,1537372627400308,323881388,-1170766417,73086,38643,0.259,0.041527316,0.58100003,0.762,0.63,1.0,83,4,5.293,4.037,3.4240003,0.09900001,0.70243025,0,nan,3,1,17
812393516,1537372627600308,323881461,-1170766342,73043,38599,0.17600001,0.03107349,0.58400005,0.763,0.63,1.0,83,4,5.366,4.111,3.4490001,0.109000005,0.69950575,0,nan,3,1,17
812597017,1537372627800308,323881535,-1170766268,73006,38563,0.17300001,0.030702958,0.58400005,0.76400006,0.63,1.0,83,4,5.3980002,4.157,3.443,-0.010000001,0.69505274,0,nan,3,1,17
812794619,1537372628000308,323881610,-1170766194,72962,38519,0.172,0.02882062,0.583,0.763,0.63,1.0,83,4,5.447,4.1740003,3.5000002,0.038000003,0.6966605,0,nan,3,1,17
812990574,1537372628200308,323881683,-1170766118,72909,38466,0.164,0.028060181,0.582,0.76100004,0.63,1.0,83,4,5.3360004,4.1000004,3.4160001,0.033,0.69547474,0,nan,3,1,17
813189520,1537372628400308,323881757,-1170766045,72885,38442,0.24800001,0.04946036,0.58400005,0.76500005,0.63,1.0,83,4,5.359,4.136,3.4080002,0.0,0.69356865,0,nan,3,1,17
813394579,1537372628600308,323881832,-1170765972,72853,38410,0.20700002,0.03226084,0.587,0.768,0.63,1.0,83,4,5.354,4.096,3.4490001,0.08800001,0.69810236,0,nan,3,1,17
813589087,1537372628800308,323881908,-1170765898,72839,38396,0.23400001,0.04263525,0.59000003,0.772,0.63,1.0,83,4,5.4490004,4.234,3.43,0.015000001,0.69076097,0,nan,3,1,17
813792545,1537372629000308,323881985,-1170765825,72816,38373,0.187,0.030931596,0.592,0.77300006,0.63,1.0,83,4,5.427,4.2250004,3.4060001,-0.061000004,0.6823342,0,nan,3,1,17
813988518,1537372629200308,323882061,-1170765751,72795,38352,0.19100001,0.034851953,0.59300005,0.776,0.63,1.0,83,4,5.486,4.254,3.4640002,-0.098000005,0.68290037,0,nan,3,1,17
814191541,1537372629400308,323882137,-1170765676,72778,38335,0.18200001,0.031754866,0.59400004,0.77800006,0.63,1.0,83,2,5.458,4.2120004,3.4710002,-0.016,0.6867235,0,nan,3,1,17
814392518,1537372629600308,323882211,-1170765601,72742,38299,0.22800002,0.029930998,0.595,0.77900004,0.63,1.0,83,2,5.419,4.189,3.4380002,-0.101,0.6870389,0,nan,3,1,17
814592517,1537372629800308,323882286,-1170765526,72698,38255,0.18900001,0.030823909,0.595,0.781,0.63,1.0,83,2,5.4340005,4.224,3.4190001,0.065000005,0.6833634,0,nan,3,1,17
814793517,1537372630000308,323882362,-1170765450,72593,38150,0.172,0.028950298,0.595,0.781,0.63,1.0,83,2,5.531,4.3040004,3.473,0.126,0.68065184,0,nan,3,1,17
814992520,1537372630200308,323882439,-1170765375,72535,38092,0.23500001,0.044336073,0.597,0.785,0.63,1.0,83,2,5.479,4.2510004,3.4570003,0.142,0.6814138,0,nan,3,1,17
815193623,1537372630400308,323882516,-1170765300,72519,38076,0.18900001,0.032036737,0.59800005,0.785,0.63,1.0,83,4,5.4560003,4.23,3.446,0.113000005,0.6828827,0,nan,3,1,17
815393515,1537372630600308,323882594,-1170765225,72513,38070,0.185,0.031791694,0.59900004,0.786,0.63,1.0,83,4,5.57,4.306,3.5330002,-0.011000001,0.68531936,0,nan,3,1,17
815594623,1537372630800308,323882671,-1170765149,72478,38035,0.18300001,0.029657157,0.59800005,0.78700006,0.63,1.0,83,4,5.472,4.2380004,3.4610002,0.07300001,0.6849754,0,nan,3,1,17
815791516,1537372631000308,323882747,-1170765075,72439,37996,0.19900002,0.034831535,0.59900004,0.78800005,0.63,1.0,83,4,5.479,4.3,3.3950002,0.022000002,0.67677844,0,nan,3,1,17
815994622,1537372631200308,323882825,-1170765001,72414,37971,0.23500001,0.04167392,0.60200006,0.79,0.63,1.0,83,4,5.519,4.2770004,3.4870002,0.069000006,0.6801282,0,nan,3,1,17
816191514,1537372631400307,323882902,-1170764927,72393,37950,0.187,0.03183009,0.60300004,0.791,0.63,1.0,83,3,5.458,4.2720003,3.3980002,0.044000003,0.67463726,0,nan,3,1,17
816390570,1537372631600307,323882979,-1170764855,72362,37919,0.18400002,0.03307521,0.60300004,0.791,0.63,1.0,83,3,5.4410005,4.235,3.4160001,-0.007,0.67688173,0,nan,3,1,17
816591574,1537372631800307,323883056,-1170764783,72342,37899,0.18400002,0.032303076,0.60400003,0.79200006,0.63,1.0,83,3,5.4900002,4.366,3.3290002,0.004,0.66238034,0,nan,3,1,17
816797814,1537372632000307,323883136,-1170764713,72347,37904,0.201,0.03805882,0.605,0.79300004,0.63,1.0,83,3,5.4800005,4.3300004,3.3590002,0.042000003,0.6611811,0,nan,3,1,17
816994588,1537372632200307,323883214,-1170764641,72326,37884,0.16800001,0.03253625,0.606,0.79300004,0.63,1.0,83,3,5.4740005,4.2730002,3.4210002,0.040000003,0.66991824,0,nan,3,1,17
817192532,1537372632400307,323883293,-1170764568,72318,37875,0.202,0.034442324,0.606,0.795,0.63,1.0,83,3,5.458,4.307,3.3530002,0.060000002,0.66543394,0,nan,3,1,17
817392516,1537372632600307,323883371,-1170764494,72271,37828,0.177,0.02983291,0.606,0.795,0.63,1.0,83,3,5.4430003,4.287,3.3530002,0.13000001,0.66440004,0,nan,3,1,17
817595597,1537372632800307,323883449,-1170764421,72246,37803,0.19700001,0.03196902,0.605,0.79600006,0.63,1.0,83,3,5.4370003,4.2730002,3.3620002,0.083000004,0.6655516,0,nan,3,1,17
817794558,1537372633000307,323883528,-1170764349,72225,37782,0.21900001,0.047768436,0.60800004,0.799,0.63,1.0,83,3,5.499,4.3580003,3.3530002,0.115,0.66194403,0,nan,3,1,17
817996515,1537372633200307,323883605,-1170764274,72142,37699,0.162,0.030470306,0.61,0.799,0.63,1.0,83,3,5.4830003,4.288,3.4180002,0.23,0.6700914,0,nan,3,1,17
818191514,1537372633400307,323883683,-1170764201,72090,37648,0.24800001,0.038647696,0.611,0.80100006,0.63,1.0,83,3,5.498,4.301,3.4250002,0.32500002,0.67116666,0,nan,3,1,17
818394775,1537372633600307,323883762,-1170764126,72015,37573,0.17600001,0.02895344,0.61200005,0.8,0.63,1.0,83,3,5.6480002,4.4820004,3.4380002,0.2,0.65970737,0,nan,3,1,17
818594580,1537372633800307,323883841,-1170764052,71961,37519,0.215,0.03310994,0.61200005,0.80200005,0.63,1.0,83,3,5.5230002,4.3760004,3.3690002,0.18,0.6579142,0,nan,3,1,17
818794589,1537372634000307,323883919,-1170763978,71859,37416,0.19000001,0.03107349,0.61200005,0.80200005,0.59999996,0.95,83,3,5.6000004,4.3760004,3.4940002,0.43100002,0.6672868,0,nan,3,1,18
818999516,1537372634200307,323883997,-1170763903,71769,37326,0.18300001,0.029231297,0.61200005,0.80200005,0.59999996,0.95,83,3,5.491,4.2840004,3.436,0.22800002,0.672487,0,nan,3,1,18
819194601,1537372634400307,323884072,-1170763829,71673,37231,0.202,0.03460918,0.61200005,0.80300003,0.59999996,0.95,83,1,5.478,4.2000003,3.5160003,0.279,0.68452245,0,nan,3,1,18
819393608,1537372634600307,323884148,-1170763754,71602,37159,0.158,0.028287074,0.611,0.80200005,0.59999996,0.95,83,1,5.5690002,4.3250003,3.509,0.24700001,0.68258655,0,nan,3,1,18
819588517,1537372634800307,323884225,-1170763679,71564,37121,0.18300001,0.030791447,0.61,0.8,0.59999996,0.95,83,1,5.466,4.176,3.5270002,0.22500001,0.6926529,0,nan,3,1,18
819794567,1537372635000307,323884301,-1170763603,71496,37054,0.15900001,0.027678302,0.60800004,0.799,0.59999996,0.95,83,1,5.5690002,4.3,3.5390003,0.148,0.6901253,0,nan,3,1,18
819990579,1537372635200307,323884377,-1170763528,71454,37012,0.15900001,0.027835032,0.60700005,0.79700005,0.59999996,0.95,83,1,5.537,4.2530003,3.545,0.098000005,0.6928608,0,nan,3,1,18
820194578,1537372635400307,323884453,-1170763453,71423,36980,0.157,0.02750028,0.60400003,0.795,0.59999996,0.95,83,3,5.466,4.2060003,3.4910002,0.081,0.69282115,0,nan,3,1,18
820391515,1537372635600307,323884529,-1170763378,71436,36994,0.172,0.0281834,0.60300004,0.79300004,0.59999996,0.95,83,3,5.565,4.2450004,3.5980003,-0.07700001,0.69865614,0,nan,3,1,18
820594578,1537372635800307,323884606,-1170763304,71452,37009,0.16700001,0.028186368,0.60200006,0.79200006,0.59999996,0.95,83,3,5.5540004,4.293,3.5230002,-0.095000006,0.6920176,0,nan,3,1,18
820797626,1537372636000307,323884684,-1170763229,71483,37041,0.19100001,0.033138216,0.60200006,0.79200006,0.59999996,0.95,83,3,5.538,4.315,3.4710002,-0.14,0.6846886,0,nan,3,1,18
820997531,1537372636200307,323884762,-1170763154,71539,37096,0.17400001,0.033156715,0.60200006,0.79300004,0.59999996,0.95,83,3,5.5670004,4.293,3.545,-0.08800001,0.687834,0,nan,3,1,18
821199518,1537372636400307,323884840,-1170763080,71564,37121,0.29200003,0.04875088,0.606,0.79700005,0.59999996,0.95,107,3,5.558,4.3190002,3.499,-0.113000005,0.68524957,0,nan,3,1,18
821399563,1537372636600307,323884917,-1170763007,71535,37093,0.18400002,0.033546273,0.61,0.79800004,0.59999996,0.95,107,3,5.604,4.368,3.5100002,-0.14600001,0.6793067,0,nan,3,1,18
821599517,1537372636800307,323884995,-1170762935,71514,37072,0.19700001,0.034122407,0.61,0.799,0.59999996,0.95,107,3,5.597,4.303,3.5790002,-0.063,0.6872923,0,nan,3,1,18
821795517,1537372637000307,323885073,-1170762860,71510,37068,0.231,0.045330387,0.61300004,0.80300003,0.59999996,0.95,107,3,5.532,4.306,3.4740002,-0.127,0.6838058,0,nan,3,1,18
822000517,1537372637200307,323885151,-1170762786,71504,37061,0.21100001,0.044456676,0.61800003,0.80600005,0.59999996,0.95,107,3,5.6260004,4.346,3.5740001,-0.027,0.6862362,0,nan,3,1,18
822199521,1537372637400307,323885228,-1170762710,71508,37065,0.23,0.040035583,0.62100005,0.81000006,0.59999996,0.95,107,2,5.5540004,4.301,3.5140002,-0.031000001,0.6855096,0,nan,3,1,18
822399516,1537372637600307,323885306,-1170762635,71544,37102,0.259,0.039414767,0.624,0.814,0.59999996,0.95,107,2,5.57,4.3580003,3.4680002,-0.254,0.6781157,0,nan,3,1,18
822608614,1537372637800307,323885385,-1170762561,71579,37137,0.22000001,0.042767894,0.628,0.818,0.59999996,0.95,107,2,5.5880003,4.379,3.4710002,-0.187,0.67416936,0,nan,3,1,18
822808515,1537372638000307,323885464,-1170762488,71602,37160,0.287,0.057217475,0.634,0.82600003,0.59999996,0.95,107,2,5.61,4.3820004,3.502,-0.013,0.6741915,0,nan,3,1,18
822992544,1537372638200307,323885543,-1170762414,71591,37149,0.238,0.040818885,0.64000005,0.83000004,0.59999996,0.95,107,2,5.5800004,4.362,3.4800003,-0.026,0.67365444,0,nan,3,1,18
823195528,1537372638400307,323885620,-1170762340,71571,37129,0.202,0.03462471,0.642,0.83300006,0.59999996,0.95,102,3,5.557,4.328,3.486,-0.020000001,0.6763711,0,nan,3,1,18
823394651,1537372638600307,323885698,-1170762266,71544,37102,0.21300001,0.037437137,0.643,0.837,0.59999996,0.95,102,3,5.5260005,4.241,3.5430002,0.091000006,0.6864973,0,nan,3,1,18
823596513,1537372638800307,323885772,-1170762194,71529,37087,0.193,0.036136515,0.64400005,0.84000003,0.59999996,0.95,102,3,5.267,4.07,3.3420002,-0.031000001,0.6870429,0,nan,3,1,18
823796516,1537372639000307,323885842,-1170762126,71521,37079,0.21200001,0.038717333,0.64400005,0.84200007,0.59999996,0.95,102,3,4.8700004,3.7310002,3.13,-0.036000002,0.69264,0,nan,3,1,18
823994600,1537372639200307,323885906,-1170762064,71532,37090,0.29200003,0.049114782,0.646,0.84700006,0.59999996,0.95,102,3,4.3430004,3.3910003,2.713,-0.093,0.6851874,0,nan,3,1,18
824197526,1537372639400307,323885964,-1170762008,71543,37101,0.22700001,0.04470137,0.648,0.84900004,0.59999996,0.95,102,3,3.9060001,3.042,2.4510002,-0.135,0.681269,0,nan,3,1,18
824390571,1537372639600307,323886014,-1170761959,71550,37108,0.22500001,0.05945394,0.64900005,0.85300004,0.59999996,0.95,102,3,3.318,2.569,2.101,-0.020000001,0.68288064,0,nan,3,1,18
824594595,1537372639800307,323886054,-1170761916,71577,37135,0.18800001,0.069765516,0.64900005,0.855,0.59999996,0.95,102,3,2.683,1.978,1.812,-0.12900001,0.7081802,0,nan,3,1,18
824800516,1537372640000307,323886086,-1170761877,71598,37156,0.19800001,0.075725816,0.64900005,0.85800004,0.59999996,0.95,102,3,2.351,1.6400001,1.6850001,-0.015000001,0.75037336,0,nan,3,1,18
824999558,1537372640200307,323886109,-1170761840,71611,37169,0.28300002,0.096465036,0.65000004,0.86200005,0.59999996,0.95,102,3,1.848,1.123,1.468,0.18900001,0.8148973,0,nan,3,1,18
825199518,1537372640400307,323886127,-1170761811,71573,37131,0.26500002,0.11123524,0.652,0.86600006,0.59999996,0.95,102,1,1.6100001,0.841,1.373,0.54700005,0.9041053,0,nan,3,1,18
825399547,1537372640600307,323886140,-1170761783,71478,37036,0.238,0.123145364,0.65400004,0.87000006,0.59999996,0.95,102,1,1.4990001,0.61600006,1.3670001,0.48700002,1.0136973,0,nan,3,1,18
825603515,1537372640800307,323886148,-1170761756,71324,36883,0.261,0.16213654,0.65500003,0.874,0.59999996,0.95,102,1,1.1850001,0.282,1.151,0.78200006,1.1300845,0,nan,3,1,18
825803576,1537372641000307,323886150,-1170761735,71149,36708,0.24800001,0.24320254,0.657,0.878,0.59999996,0.95,102,1,0.91300005,-0.104,0.90800005,0.73200005,1.3010155,0,nan,3,1,18
825999576,1537372641200307,323886146,-1170761717,71014,36572,0.26200002,0.28842524,0.66,0.882,0.59999996,0.95,102,1,0.8880001,-0.439,0.772,0.8,1.6282101,0,nan,3,1,18
826195516,1537372641400307,323886135,-1170761701,70837,36395,0.23900001,0.20960356,0.66200006,0.883,0.59999996,0.95,95,3,1.097,-0.77800006,0.77300006,0.777,2.107087,0,nan,3,1,18
826395515,1537372641600307,323886117,-1170761684,70702,36260,0.22200002,0.17361662,0.66300005,0.88500005,0.59999996,0.95,95,3,1.4200001,-1.1810001,0.78800005,0.73700005,2.3716462,0,nan,3,1,18
826592514,1537372641800307,323886093,-1170761665,70580,36138,0.261,0.15308492,0.666,0.88900006,0.59999996,0.95,95,3,1.84,-1.5150001,1.0430001,0.75900006,2.465897,0,nan,3,1,18
826795514,1537372642000307,323886061,-1170761640,70440,35998,0.22100002,0.105742164,0.669,0.89000005,0.59999996,0.95,95,3,2.2870002,-1.9340001,1.2210001,0.767,2.5422387,0,nan,3,1,18
826990615,1537372642200307,323886023,-1170761615,70259,35817,0.20700002,0.090995006,0.67,0.89000005,0.59999996,0.95,95,3,2.5640001,-2.236,1.2550001,0.716,2.592935,0,nan,3,1,18
827194662,1537372642400307,323885978,-1170761586,70084,35642,0.19000001,0.07723832,0.67,0.88900006,0.59999996,0.95,95,2,3.085,-2.637,1.6010001,0.698,2.5947726,0,nan,3,1,18
827395382,1537372642600306,323885926,-1170761550,69900,35458,0.20600002,0.06917281,0.671,0.89100003,0.59999996,0.95,95,2,3.4750001,-2.92,1.8840001,0.504,2.5799398,0,nan,3,1,18
827600560,1537372642800306,323885869,-1170761506,69842,35400,0.21800001,0.0623086,0.67300004,0.892,0.59999996,0.95,95,2,4.0270004,-3.3430002,2.2450001,0.39400002,2.5631833,0,nan,3,1,18
827796517,1537372643000306,323885807,-1170761457,69780,35338,0.19500001,0.051696822,0.674,0.89300007,0.59999996,0.95,95,2,4.326,-3.6050003,2.391,0.223,2.5587204,0,nan,3,1,18
827992517,1537372643200306,323885739,-1170761404,69725,35283,0.193,0.050996073,0.675,0.89300007,0.59999996,0.95,95,2,4.716,-3.887,2.6710002,-0.020000001,2.5485568,0,nan,3,1,18
