timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
148475224,148397452,6979323521,0.00012584701,0.0015538515,0.00834984,0,3.7447374,0.15286732,nan,nan,nan,0.0055884174,0.0,0.04242376,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
148671385,148549451,6979323521,0.00013713163,0.00053402106,0.003669017,0,3.8499942,0.15460989,nan,nan,nan,0.03856816,0.0,0.04120985,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
148877525,148757451,6979323521,0.0002942931,0.0014981041,0.009101328,0,3.8407364,0.15423925,nan,nan,nan,0.046036977,0.0,0.04150884,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
149071337,148945451,6979323521,0.0002712764,0.0017131872,0.010109941,0,3.8062108,0.15268382,nan,nan,nan,0.03462064,0.0,0.008397605,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
149277476,149153452,6979323521,0.00027265094,0.0018002677,0.010819693,0,3.7907343,0.15204656,nan,nan,nan,0.038003508,0.0,0.011010742,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
149469492,149338451,6979323521,0.00015566424,0.0016763286,0.009207571,0,3.7645257,0.15090422,nan,nan,nan,0.0051737367,0.0,0.048361544,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
149673652,149542452,6979323521,0.000112074384,0.0023106965,0.01207995,0,3.749691,0.15028381,nan,nan,nan,0.016323034,0.0,0.01864576,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
149874338,149791456,6979323521,0.00031078147,0.0020357943,0.01145987,0,3.8100657,0.15014763,nan,nan,nan,0.03493756,0.0,0.008079973,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
150072352,149948452,6979323521,0.0001858583,0.0012759664,0.006516226,0,3.7865458,0.15224038,nan,nan,nan,0.04007792,0.0,0.016871583,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
150272396,150144451,6979323521,4.9604776e-05,0.001398632,0.006395345,0,3.764704,0.15134525,nan,nan,nan,0.007256039,0.0,0.034245115,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
150480364,150409450,6979323521,0.0003606168,0.0014131749,0.008912436,0,3.790547,0.14965935,nan,nan,nan,0.031628963,0.0,0.0011602038,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
150669327,150545452,6979323521,0.00023343787,0.00065480004,0.0034861173,0,3.7698534,0.15188101,nan,nan,nan,0.039241895,0.0,0.01353938,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
150879339,150752451,6979323521,0.00021257538,0.00036820763,0.0022771046,0,3.7560875,0.15138292,nan,nan,nan,0.03125677,0.0,0.0046192114,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
151073332,150948451,6979323521,0.00028446998,0.00044893112,0.0026764832,0,3.7520828,0.15135531,nan,nan,nan,0.038900718,0.0,0.009505922,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
151274592,151141451,6979323521,0.00030695976,0.0009648122,0.0053663924,0,3.73364,0.1506499,nan,nan,nan,0.04265991,0.0,0.01187287,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
151479549,151396451,6979323521,0.0002636528,0.0011995101,0.006653773,0,3.7477071,0.14848822,nan,nan,nan,0.010692066,0.0,0.045027107,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
151680279,151558450,6979323521,0.00016670184,0.00042933473,0.0020881533,0,3.7584763,0.15216935,nan,nan,nan,0.036795825,0.0,0.012186893,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
151866487,151750451,6979323521,0.0001763761,0.00063654664,0.003144714,0,3.7375314,0.15134464,nan,nan,nan,0.02288885,0.0,0.014605538,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
152068400,151947452,6979323521,0.00012875536,0.0015333672,0.007838142,0,3.7255363,0.15094529,nan,nan,nan,0.018400097,0.0,0.015713664,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
152271424,152147452,6979323521,0.00015747549,0.0017074202,0.008926028,0,3.7225988,0.15097295,nan,nan,nan,0.028875688,0.0,0.013358467,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
152469484,152344451,6979323521,0.00028427533,0.00088860077,0.0047396664,0,3.7118087,0.15064667,nan,nan,nan,0.02100501,0.0,0.013825236,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
152677291,152581452,6979323521,0.00042434814,0.0012650952,0.006451002,0,3.7310128,0.14877643,nan,nan,nan,0.04044039,0.0,0.022754094,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
152875362,152765453,6979323521,0.0002954332,0.001151672,0.0063593546,0,3.7379742,0.15239292,nan,nan,nan,0.044298526,0.0,0.022874536,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
153069557,152947452,6979323521,0.0003220976,0.0022139398,0.012554364,0,3.714217,0.15148315,nan,nan,nan,0.03881429,0.0,0.0072705676,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
153266428,153138451,6979323521,0.0004124389,0.0023639307,0.013606313,0,3.6936128,0.15072219,nan,nan,nan,0.041085947,0.0,0.00794226,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
153476576,153354451,6979323521,0.00040296416,0.0019965288,0.012130581,0,3.6824002,0.1504047,nan,nan,nan,0.035694335,0.0,0.0050042276,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
153672474,153553451,6979323521,0.000383705,0.002144789,0.013279032,0,3.6862404,0.15089065,nan,nan,nan,0.037136246,0.0,0.0018935477,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
153880329,153761452,6979323521,0.00032970635,0.002391757,0.014570853,0,3.6824067,0.15096714,nan,nan,nan,0.036500413,0.0,0.0032557976,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
154078490,153957451,6979323521,0.00035356765,0.0028785074,0.01701678,0,3.665878,0.15039754,nan,nan,nan,0.03408914,0.0,0.004420136,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
154273523,154150451,6979323521,0.00035845427,0.0019445246,0.011318913,0,3.779869,0.14991996,nan,nan,nan,0.032869317,0.0,0.0043276404,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
154474417,154344452,6979323521,0.00036093773,0.0020460223,0.012561843,0,3.766158,0.14955264,nan,nan,nan,0.03497195,0.0,0.0011376871,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
154677372,154546451,6979323521,0.00034216008,0.002257811,0.0139061045,0,3.7612767,0.1495926,nan,nan,nan,0.033276793,0.0,0.0027902976,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
154875409,154785451,6979323521,0.00042801152,0.0024322004,0.01391529,0,3.7720017,0.14749345,nan,nan,nan,0.027491786,0.0,0.008175025,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
155078499,154952454,6979323521,0.0002553121,0.002108395,0.01160383,0,3.7865565,0.15140188,nan,nan,nan,0.030045986,0.0,0.00037242135,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
155276359,155181452,6979323521,0.00042905047,0.0018452039,0.010136613,0,3.8020012,0.14939442,nan,nan,nan,0.033143893,0.0,0.0043914258,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
155471474,155337451,6979323521,0.00034896363,0.001521423,0.008717123,0,3.779625,0.15164627,nan,nan,nan,0.03117765,0.0,0.0019213962,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
155675344,155545463,6979323521,0.00037781615,0.0015754229,0.008810685,0,3.7569277,0.1508584,nan,nan,nan,0.03566435,0.0,0.0006967781,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
155879425,155778450,6979323521,0.00048013695,0.001840974,0.0092798835,0,3.7601151,0.1483271,nan,nan,nan,0.0279398,0.0,0.0033177165,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
156076372,155947452,6979323521,0.00031793173,0.0015169218,0.007969534,0,3.748903,0.15104602,nan,nan,nan,0.031900138,0.0,0.002117639,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
156274354,156150452,6979323521,0.00029677202,0.0014877233,0.008666971,0,3.7299201,0.15041697,nan,nan,nan,0.021013735,0.0,0.013384624,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
156474331,156347456,6979323521,0.00033519912,0.0016402531,0.009122901,0,3.7134583,0.14991724,nan,nan,nan,0.026031716,0.0,0.0019603267,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
156668356,156555452,6979323521,0.000363232,0.0018275715,0.009383675,0,3.7066777,0.14987816,nan,nan,nan,0.028548127,0.0,0.0027824733,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
156873403,156748454,6979323521,0.00031872568,0.0016516449,0.008428504,0,3.7080636,0.15020338,nan,nan,nan,0.019825011,0.0,0.012577345,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
157077500,156966451,6979323521,0.00024297634,0.0020424689,0.010201121,0,3.7076173,0.15045318,nan,nan,nan,0.01999806,0.0,0.007856381,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
157275388,157146451,6979323521,0.00024367715,0.0016395922,0.008652024,0,3.7130492,0.15104029,nan,nan,nan,0.0184702,0.0,0.009589844,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
157473388,157344451,6979323521,0.00024892832,0.0015238705,0.008249403,0,3.7011724,0.1507475,nan,nan,nan,0.021116942,0.0,0.0028915894,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
157674301,157561451,6979323521,0.00026504675,0.001462944,0.0081064375,0,3.703555,0.15115853,nan,nan,nan,0.02171855,0.0,0.001231028,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
157878351,157750450,6979323521,0.00028087094,0.0017328184,0.009218235,0,3.6850746,0.15052238,nan,nan,nan,0.023481263,0.0,0.0019686352,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
158071322,157940452,6979323521,0.00034224146,0.0017517499,0.010251287,0,3.662739,0.14969106,nan,nan,nan,0.024790084,0.0,0.0032837451,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
158273432,158153452,6979323521,0.000107130945,0.0032555829,0.017357187,0,3.6566484,0.14965157,nan,nan,nan,0.015519287,0.0,0.053250387,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
158471355,158353451,6979323521,0.00022316875,0.0027510608,0.014682712,0,3.6589825,0.15003705,nan,nan,nan,0.022932155,0.0,0.012673394,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
158668407,158539452,6979323521,0.0003359635,0.002995585,0.01819885,0,3.6450286,0.14961874,nan,nan,nan,0.019431692,0.0,0.0040298416,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
158868377,158737451,6979323521,0.0004284466,0.003103657,0.021683784,0,3.6326265,0.14927337,nan,nan,nan,0.023031062,0.0,0.0019554724,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
159073488,158985452,6979323521,0.0005024894,0.0024485243,0.016491683,0,3.650391,0.14751397,nan,nan,nan,0.020761985,0.0,0.00014340831,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
159280402,159158451,6979323521,0.00020220068,0.0036716806,0.027268654,0,3.6492026,0.15070659,nan,nan,nan,0.0047701453,0.0,0.031119134,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
159471389,159344451,6979323521,0.00035831897,0.0047869543,0.030686116,0,3.640455,0.1505519,nan,nan,nan,0.026090223,0.0,0.0136439,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
159667286,159540451,6979323521,0.00045587018,0.0052585443,0.032181267,0,3.624978,0.1500153,nan,nan,nan,0.022296896,0.0,0.004164624,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
160076282,159952451,6979323521,0.0003700672,0.0038687144,0.02197064,0,3.6069334,0.14958528,nan,nan,nan,0.021013858,0.0,0.0044490253,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
160275425,160186452,6979323521,0.0005023415,0.0023295854,0.013581589,0,3.6174848,0.14745659,nan,nan,nan,0.021157093,0.0,0.0051471535,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
160469422,160342452,6979323521,0.00015761651,0.0022083796,0.012048362,0,3.7211258,0.14965531,nan,nan,nan,0.0018377312,0.0,0.035346925,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
160672498,160556451,6979323521,0.00032325985,0.0020443983,0.01151965,0,3.5940056,0.14967419,nan,nan,nan,0.024071572,0.0,0.010958173,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
160880426,160761451,6979323521,0.00041436276,0.0015254937,0.008057388,0,3.5907857,0.14974178,nan,nan,nan,0.028134532,0.0,0.011943874,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
161074370,160947452,6979323521,0.0003671981,0.0022481203,0.01785922,0,3.702377,0.14949588,nan,nan,nan,0.023935981,0.0,0.0030578705,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
161274307,161161451,6979323521,0.0003188146,0.0029262283,0.020219076,0,3.6990402,0.14958312,nan,nan,nan,0.025553219,0.0,0.00074100716,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
161466415,161361451,6979323521,0.00020885566,0.0035235144,0.021450436,0,3.6966565,0.14969161,nan,nan,nan,0.012199419,0.0,0.0195767,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
161671329,161553452,6979323521,0.0001215902,0.0037864451,0.021763911,0,3.692406,0.14971176,nan,nan,nan,0.0012474044,0.0,0.034213684,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
161871474,161759456,6979323521,0.00033613615,0.0035274315,0.021284733,0,3.6959884,0.15012798,nan,nan,nan,0.02843934,0.0,0.012777997,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
162071386,161946451,6979323521,0.00032054307,0.0034710376,0.018418346,0,3.6839328,0.1497421,nan,nan,nan,0.021199659,0.0,0.0034953381,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
162274288,162149451,6979323521,0.00030659174,0.003194358,0.01799777,0,3.672651,0.14941208,nan,nan,nan,0.024632568,0.0,0.0061675864,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
162471496,162347455,6979323521,0.00043101097,0.0026649954,0.016740832,0,3.6633358,0.14916342,nan,nan,nan,0.027724603,0.0,0.0068839216,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
162677289,162556451,6979323521,0.00042594832,0.0023980727,0.0150659,0,3.6618178,0.14931409,nan,nan,nan,0.032453354,0.0,0.011916938,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
162875535,162738451,6979323521,0.00037602533,0.001839583,0.013447601,0,3.6466687,0.14877148,nan,nan,nan,0.03130634,0.0,0.012222083,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
163071465,162944451,6979323521,0.00043388695,0.0019469716,0.013475871,0,3.6392984,0.14864857,nan,nan,nan,0.028407391,0.0,0.0017784863,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
163279409,163148451,6979323521,0.0004857956,0.001799595,0.013280586,0,3.6324446,0.1485653,nan,nan,nan,0.026659537,0.0,0.00096158334,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
163474478,163342451,6979323521,0.0004894934,0.0021755234,0.012559342,0,3.6199057,0.14819424,nan,nan,nan,0.03181349,0.0,0.011875955,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
163680323,163575452,6979323521,0.00036810388,0.003022418,0.011195012,0,3.6438608,0.14968051,nan,nan,nan,0.019544024,0.0,0.017131241,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
163873481,163742451,6979323521,3.7448746e-05,0.002882663,0.0124844145,0,3.62761,0.1491345,nan,nan,nan,0.005094474,0.0,0.037605118,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
164066346,163954451,6979323521,6.743382e-05,0.0023516377,0.012996695,0,3.6265945,0.14933446,nan,nan,nan,0.022973299,0.0,0.024764055,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
164277577,164145452,6979323521,0.0004177391,0.0005801431,0.003917165,0,3.6175218,0.14913547,nan,nan,nan,0.032982603,0.0,0.030609801,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
164478430,164355452,6979323521,0.00044993672,0.00056810287,0.0024807148,0,3.6161263,0.14933488,nan,nan,nan,0.025387958,0.0,0.007862341,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
164668395,164565451,6979323521,0.00039518694,0.00035006335,0.0027196852,0,3.6146567,0.14951359,nan,nan,nan,0.024462385,0.0,0.002185599,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
164874351,164777455,6979323521,0.00035986942,0.000342939,0.0027958301,0,3.63307,0.15074962,nan,nan,nan,0.028909259,0.0,0.010092771,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
165071481,164947452,6979323521,0.00029553863,0.00040517517,0.002400217,0,3.6189659,0.15028395,nan,nan,nan,0.011685637,0.0,0.023276042,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
165266495,165148451,6979323521,0.0004373198,0.0007038962,0.0037818898,0,3.6064694,0.14985943,nan,nan,nan,0.037801858,0.0,0.024461927,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
165466479,165358466,6979323521,0.00039779895,9.916753e-05,0.0022915748,0,3.6018803,0.14985022,nan,nan,nan,0.024471864,0.0,0.0029726566,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
165672300,165568452,6979323521,0.00022549665,0.0011266936,0.005934077,0,3.6162944,0.15087183,nan,nan,nan,0.021029167,0.0,0.0045199036,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
165867529,165740451,6979323521,0.00017524182,0.001713379,0.00931561,0,3.5942519,0.14994964,nan,nan,nan,0.01865203,0.0,0.010040366,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
166066474,165940451,6979323521,0.00051947177,0.0017048272,0.00840864,0,3.7020206,0.14950418,nan,nan,nan,0.029143022,0.0,0.017663287,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
166268541,166159452,6979323521,0.00056666875,0.0016412914,0.0108973,0,3.5761647,0.14946668,nan,nan,nan,0.031681515,0.0,0.016653521,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
166467529,166354451,6979323521,0.00045199553,0.0013172553,0.007049534,0,3.6985497,0.14982358,nan,nan,nan,0.026577396,0.0,0.00036323944,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
166678308,166550454,6979323521,0.0004042266,0.0010611503,0.00639768,0,3.6918788,0.14973524,nan,nan,nan,0.022663558,0.0,0.006073006,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
166872358,166741451,6979323521,0.00057430076,0.0010816166,0.008430109,0,3.6724517,0.14901045,nan,nan,nan,0.031937975,0.0,0.007259472,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
167077395,166945451,6979323521,0.00042991267,0.0009235614,0.0072004483,0,3.6620674,0.14873335,nan,nan,nan,0.036204513,0.0,0.023110865,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
167279391,167152451,6979323521,0.0006355693,0.0016519746,0.009450391,0,3.6536994,0.14856088,nan,nan,nan,0.051913813,0.0,0.050562397,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
167471340,167343499,6979323521,0.00063494674,0.0017395407,0.0097620785,0,3.6396654,0.14808355,nan,nan,nan,0.026775403,0.0,0.0036311245,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
167670434,167536452,6979323521,0.00068560656,0.0019409102,0.010857059,0,3.627062,0.14769146,nan,nan,nan,0.03470997,0.0,0.0058168345,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
167871523,167737452,6979323521,0.0007078883,0.001802706,0.010521796,0,3.6227198,0.14770171,nan,nan,nan,0.034828804,0.0,0.004113885,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
168079409,167966461,6979323521,0.00061935285,0.0015333251,0.008476441,0,3.6332355,0.14844693,nan,nan,nan,0.03649553,0.0,0.0022206334,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
168272484,168140452,6979323521,0.0006697117,0.0021069827,0.0110935075,0,3.6221247,0.14808492,nan,nan,nan,0.036974162,0.0,0.003869816,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
168465379,168337451,6979323521,0.0007086518,0.002138678,0.011317672,0,3.6104624,0.14771879,nan,nan,nan,0.03203652,0.0,0.0034658394,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
168675478,168550451,6979323521,0.0006847509,0.0017430068,0.00896954,0,3.6142094,0.14813088,nan,nan,nan,0.03765603,0.0,0.008926492,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
168874376,168747452,6979323521,0.0006349703,0.0013498111,0.009571401,0,3.6104386,0.14816725,nan,nan,nan,0.026652714,0.0,0.011255768,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
169075405,168949451,6979323521,0.0006291309,0.0013632462,0.010310081,0,3.6138399,0.14854115,nan,nan,nan,0.032346167,0.0,0.0008982208,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
169274298,169152451,6979323521,0.0006276264,0.002106483,0.012274947,0,3.6087573,0.14850082,nan,nan,nan,0.032737862,0.0,0.0042836764,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
169478389,169348451,6979323521,0.0007108291,0.0021946852,0.01372448,0,3.604533,0.14848602,nan,nan,nan,0.034968387,0.0,0.00023978007,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
169674398,169542451,6979323521,0.00070090825,0.0022809976,0.015964827,0,3.5932093,0.1481156,nan,nan,nan,0.033994526,0.0,0.002219451,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
169872350,169756451,6979323521,0.00062226993,0.0023410022,0.014766248,0,3.5968132,0.1484909,nan,nan,nan,0.025508132,0.0,0.011815322,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
170072393,169949453,6979323521,0.00059436046,0.0026262528,0.017147014,0,3.5924041,0.14845356,nan,nan,nan,0.02614905,0.0,0.011092596,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
170266310,170140453,6979323521,0.00067513995,0.0030666746,0.017807454,0,3.5877643,0.1484182,nan,nan,nan,0.032985058,0.0,0.0048685097,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
